query	subject	evalue	alnlength	identity	identical	mismatches	qframe	sframe	bframe
ENSG00000203926	ENSG00000196406	3.13e-109	214	83.645	179	35	-2	-1	-2/-1
ENSG00000143630	ENSG00000138622	0	390	83.333	325	65	3	2	3/2
ENSG00000143630	ENSG00000164588	0	371	83.019	308	63	3	2	3/2
ENSG00000182712	ENSG00000214827	2.31e-90	152	99.342	151	1	-3	-1	-3/-1
ENSG00000188603	ENSG00000261832	0	292	100	292	0	-3	-2	-3/-2
ENSG00000163565	ENSG00000163564	4.57e-178	122	80.328	98	24	2	3	2/3
ENSG00000101182	ENSG00000154611	3.85e-126	219	86.758	190	29	2	1	2/1
ENSG00000131264	ENSG00000113722	5.57e-44	72	84.722	61	11	1	2	1/2
ENSG00000159596	ENSG00000104341	3e-47	66	87.879	58	8	1	-1	1/-1
ENSG00000177272	ENSG00000111262	0	174	82.184	143	31	3	1	3/1
ENSG00000177272	ENSG00000182255	5.56e-173	147	89.796	132	15	3	2	3/2
ENSG00000188394	ENSG00000011454	0	371	100	371	0	-3	-2	-3/-2
ENSG00000188394	ENSG00000011454	0	371	100	371	0	-1	-3	-1/-3
ENSG00000197372	ENSG00000105750	0	92	81.522	75	17	1	2	1/2
ENSG00000143801	ENSG00000080815	1.84e-146	237	81.435	193	44	2	3	2/3
ENSG00000137992	ENSG00000175782	5.82e-153	50	82	41	9	-2	-3	-2/-3
ENSG00000143184	ENSG00000143185	5.97e-119	188	95.745	180	8	-3	-2	-3/-2
ENSG00000203857	ENSG00000203859	0	439	83.827	368	71	1	3	1/3
ENSG00000087502	ENSG00000271601	1.22e-61	91	81.319	74	17	-1	-3	-1/-3
ENSG00000081248	ENSG00000157388	0	318	88.679	282	36	3	1	3/1
ENSG00000081248	ENSG00000157388	0	318	88.679	282	36	3	2	3/2
ENSG00000092847	ENSG00000123908	0	856	82.477	706	150	1	3	1/3
ENSG00000107147	ENSG00000162687	0	480	82.292	395	85	2	1	2/1
ENSG00000171169	ENSG00000164902	3.26e-47	94	87.234	82	12	1	2	1/2
ENSG00000171169	ENSG00000177427	2.37e-47	99	81.818	81	18	-2	-1	-2/-1
ENSG00000116497	ENSG00000180488	1.99e-46	76	82.895	63	13	2	-1	2/-1
ENSG00000203880	ENSG00000168300	7.01e-123	194	83.505	162	32	2	3	2/3
ENSG00000117226	ENSG00000162645	0	75	89.333	67	8	-1	-3	-1/-3
ENSG00000107187	ENSG00000121454	9.39e-141	126	80.952	102	24	3	2	3/2
ENSG00000196227	ENSG00000087470	1.63e-46	70	85.714	60	10	2	1	2/1
ENSG00000132704	ENSG00000160856	8.01e-38	82	85.366	70	12	-3	-2	-3/-2
ENSG00000203950	ENSG00000134590	1.1e-139	186	93.548	174	12	-3	-1	-3/-1
ENSG00000203950	ENSG00000212747	1.68e-137	201	91.045	183	18	-3	-2	-3/-2
ENSG00000072422	ENSG00000008853	0	142	92.254	131	11	1	2	1/2
ENSG00000156398	ENSG00000164466	1.43e-33	56	82.143	46	10	-2	-1	-2/-1
ENSG00000000460	ENSG00000000457	0	314	98.726	310	4	-3	3	-3/3
ENSG00000196663	ENSG00000156381	2.58e-152	240	100	240	0	-2	1	-2/1
ENSG00000196663	ENSG00000156381	7.85e-142	240	100	240	0	3	-1	3/-1
ENSG00000196663	ENSG00000156381	1.37e-124	240	100	240	0	1	-2	1/-2
ENSG00000116985	ENSG00000183682	0	331	95.77	317	14	-1	-3	-1/-3
ENSG00000244474	ENSG00000240224	0	781	95.519	746	35	2	1	2/1
ENSG00000203618	ENSG00000184702	1.79e-86	125	100	125	0	-3	-1	-3/-1
ENSG00000203618	ENSG00000184702	1.79e-86	125	100	125	0	-3	-1	-3/-1
ENSG00000198961	ENSG00000181191	6.04e-114	129	89.922	116	13	1	2	1/2
ENSG00000124233	ENSG00000124157	0	409	80.44	329	80	-3	-2	-3/-2
ENSG00000213190	ENSG00000197622	1.13e-81	99	100	99	0	3	-3	3/-3
ENSG00000198173	ENSG00000189132	0	175	81.143	142	33	1	2	1/2
ENSG00000198173	ENSG00000185448	0	174	84.483	147	27	-2	-1	-2/-1
ENSG00000035403	ENSG00000185009	0	369	100	369	0	-1	2	-1/2
ENSG00000236446	ENSG00000228517	5.4e-158	93	100	93	0	3	2	3/2
ENSG00000184905	ENSG00000133142	5.37e-106	145	80	116	29	3	2	3/2
ENSG00000143556	ENSG00000184330	8.59e-81	145	88.276	128	17	2	1	2/1
ENSG00000180777	ENSG00000148513	0	286	85.664	245	41	-2	-3	-2/-3
ENSG00000133169	ENSG00000133134	1.58e-79	105	95.238	100	5	1	2	1/2
ENSG00000133169	ENSG00000133134	1.57e-79	105	95.238	100	5	1	2	1/2
ENSG00000143632	ENSG00000159251	0	378	98.942	374	4	2	3	2/3
ENSG00000143632	ENSG00000107796	0	378	97.884	370	8	2	1	2/1
ENSG00000134595	ENSG00000182968	2.24e-40	68	88.235	60	8	3	1	3/1
ENSG00000158445	ENSG00000182674	0	481	90.644	436	45	2	1	2/1
ENSG00000172014	ENSG00000260691	0	433	99.538	431	2	1	3	1/3
ENSG00000172014	ENSG00000276203	0	433	99.076	429	4	1	3	1/3
ENSG00000188219	ENSG00000196834	0	1326	96.983	1286	40	1	3	1/3
ENSG00000188219	ENSG00000196604	0	1178	98.642	1162	16	1	2	1/2
ENSG00000136931	ENSG00000116833	3.77e-155	121	89.256	108	13	3	1	3/1
ENSG00000080910	ENSG00000244414	0	172	98.256	169	3	-1	-3	-1/-3
ENSG00000080910	ENSG00000134389	3.31e-132	177	83.051	147	30	-1	-3	-1/-3
ENSG00000007968	ENSG00000112242	1.67e-76	84	82.143	69	15	2	1	2/1
ENSG00000162727	ENSG00000228198	0	313	92.971	291	22	1	2	1/2
ENSG00000116785	ENSG00000134365	0	154	90.909	140	14	-3	-2	-3/-2
ENSG00000196860	ENSG00000100575	1.71e-23	65	93.846	61	4	-1	1	-1/1
ENSG00000148513	ENSG00000180777	0	286	83.566	239	47	-1	-3	-1/-3
ENSG00000065491	ENSG00000054611	4.24e-60	50	82	41	9	3	2	3/2
ENSG00000065491	ENSG00000054611	4.26e-60	50	82	41	9	3	2	3/2
ENSG00000213648	ENSG00000261052	0	426	99.531	424	2	-1	-2	-1/-2
ENSG00000007341	ENSG00000134245	0	668	99.551	665	3	-2	3	-2/3
ENSG00000240224	ENSG00000243135	0	781	96.287	752	29	1	2	1/2
ENSG00000240224	ENSG00000244474	0	781	95.519	746	35	1	2	1/2
ENSG00000112175	ENSG00000101144	3.19e-171	115	83.478	96	19	1	3	1/3
ENSG00000213853	ENSG00000180979	4.18e-84	68	80.882	55	13	2	-3	2/-3
ENSG00000213853	ENSG00000180979	7.69e-67	68	80.882	55	13	-2	1	-2/1
ENSG00000175265	ENSG00000215252	0	258	100	258	0	-3	-1	-3/-1
ENSG00000175265	ENSG00000179938	1.94e-110	98	81.633	80	18	1	2	1/2
ENSG00000025800	ENSG00000196911	0	260	93.462	243	17	1	2	1/2
ENSG00000025800	ENSG00000196911	0	260	93.462	243	17	1	2	1/2
ENSG00000188153	ENSG00000187498	0	230	83.478	192	38	2	3	2/3
ENSG00000187140	ENSG00000186564	6.91e-63	104	91.346	95	9	1	2	1/2
ENSG00000116903	ENSG00000010072	3.29e-127	142	100	142	0	-3	2	-3/2
ENSG00000240038	ENSG00000243480	0	537	95.531	513	24	-2	-1	-2/-1
ENSG00000198692	ENSG00000173674	6.27e-48	91	90.11	82	9	-3	-1	-3/-1
ENSG00000164430	ENSG00000215193	1.14e-65	105	83.81	88	17	3	2	3/2
ENSG00000164430	ENSG00000136213	1.66e-72	99	82.828	82	17	3	-3	3/-3
ENSG00000116191	ENSG00000136828	0	212	82.547	175	37	3	2	3/2
ENSG00000124257	ENSG00000064601	2.14e-51	81	100	81	0	2	-2	2/-2
ENSG00000124257	ENSG00000064601	1.13e-47	81	100	81	0	-1	2	-1/2
ENSG00000181873	ENSG00000214029	8.28e-92	67	80.597	54	13	-2	-1	-2/-1
ENSG00000181873	ENSG00000198393	1.99e-81	80	80	64	16	3	-3	3/-3
ENSG00000162733	ENSG00000204580	7.08e-80	53	83.019	44	9	3	1	3/1
ENSG00000154380	ENSG00000175782	1.2e-98	98	80.612	79	19	-3	3	-3/3
ENSG00000221866	ENSG00000076356	0	726	81.818	594	132	1	3	1/3
ENSG00000172476	ENSG00000102128	0	242	98.347	238	4	2	3	2/3
ENSG00000095587	ENSG00000038295	0	65	83.077	54	11	-1	-3	-1/-3
ENSG00000183206	ENSG00000278522	0	362	97.514	353	9	-3	-1	-3/-1
ENSG00000183206	ENSG00000166351	0	536	96.455	517	19	1	2	1/2
ENSG00000184330	ENSG00000143556	8.5e-81	145	88.276	128	17	1	2	1/2
ENSG00000131503	ENSG00000254996	0	840	100	840	0	3	2	3/2
ENSG00000124177	ENSG00000171316	0	504	84.325	425	79	2	3	2/3
ENSG00000124177	ENSG00000100888	0	508	83.465	424	84	2	1	2/1
ENSG00000168765	ENSG00000134184	0	306	87.255	267	39	-3	-1	-3/-1
ENSG00000213714	ENSG00000124103	1.97e-127	228	90.351	206	22	1	3	1/3
ENSG00000148296	ENSG00000111275	2.91e-106	92	80.435	74	18	-1	1	-1/1
ENSG00000171345	ENSG00000128422	2.69e-82	113	80.531	91	22	-2	-3	-2/-3
ENSG00000143443	ENSG00000197622	1.54e-88	141	100	141	0	3	-1	3/-1
ENSG00000102030	ENSG00000156269	2.2199999999999998e-95	117	94.017	110	7	1	3	1/3
ENSG00000126804	ENSG00000089775	5.08e-50	69	100	69	0	-2	3	-2/3
ENSG00000119900	ENSG00000197343	1.56e-26	86	81.395	70	16	1	-1	1/-1
ENSG00000065243	ENSG00000123143	0	332	80.422	267	65	3	2	3/2
ENSG00000172260	ENSG00000180398	0	126	82.54	104	22	-3	-1	-3/-1
ENSG00000254685	ENSG00000259030	1.93e-81	135	94.815	128	7	2	3	2/3
ENSG00000157184	ENSG00000110090	1.06e-32	50	84	42	8	-1	1	-1/1
ENSG00000198889	ENSG00000198354	0	471	86.837	409	62	1	3	1/3
ENSG00000168264	ENSG00000119669	1.36e-73	56	85.714	48	8	-2	-3	-2/-3
ENSG00000198668	ENSG00000160014	1.25e-98	173	90.751	157	16	3	2	3/2
ENSG00000102359	ENSG00000102362	0	432	100	432	0	3	-1	3/-1
ENSG00000102359	ENSG00000102362	0	432	100	432	0	1	-2	1/-2
ENSG00000143252	ENSG00000136213	6.58e-177	99	81.818	81	18	1	-3	1/-3
ENSG00000084623	ENSG00000174165	6.21e-35	59	84.746	50	9	3	-3	3/-3
ENSG00000124103	ENSG00000213714	2.73e-115	228	90.351	206	22	3	1	3/1
ENSG00000196747	ENSG00000196787	2.06e-76	123	92.683	114	9	3	1	3/1
ENSG00000196747	ENSG00000233822	5.92e-74	109	99.083	108	1	3	-1	3/-1
ENSG00000147400	ENSG00000177143	5.88e-31	87	85.057	74	13	-3	-1	-3/-1
ENSG00000066382	ENSG00000186732	4.24e-175	286	81.119	232	54	1	2	1/2
ENSG00000198573	ENSG00000196406	2.3e-67	129	97.674	126	3	1	2	1/2
ENSG00000198573	ENSG00000198021	4e-62	129	96.124	124	5	-1	-2	-1/-2
ENSG00000092607	ENSG00000112837	7.54e-158	234	85.47	200	34	2	3	2/3
ENSG00000007341	ENSG00000134245	0	668	99.551	665	3	-2	3	-2/3
ENSG00000170074	ENSG00000182230	0	136	97.794	133	3	3	1	3/1
ENSG00000119318	ENSG00000179262	3.59e-104	54	92.593	50	4	1	2	1/2
ENSG00000168148	ENSG00000274750	2.28e-64	125	86.4	108	17	-3	-2	-3/-2
ENSG00000168148	ENSG00000278828	8.98e-79	127	96.85	123	4	1	2	1/2
ENSG00000197385	ENSG00000198346	0	69	85.507	59	10	1	3	1/3
ENSG00000197385	ENSG00000213799	0	122	81.148	99	23	-2	-3	-2/-3
ENSG00000148842	ENSG00000076685	0	528	100	528	0	1	-2	1/-2
ENSG00000148842	ENSG00000076685	0	528	100	528	0	1	-1	1/-1
ENSG00000151923	ENSG00000116001	0	247	86.235	213	34	1	3	1/3
ENSG00000167136	ENSG00000198917	1.98e-95	122	96.721	118	4	-3	2	-3/2
ENSG00000125484	ENSG00000125485	3.71e-68	122	100	122	0	2	-2	2/-2
ENSG00000125484	ENSG00000125485	3.71e-68	122	100	122	0	2	-1	2/-1
ENSG00000162367	ENSG00000104903	3.03e-30	62	85.484	53	9	1	2	1/2
ENSG00000101882	ENSG00000072958	1.52e-177	98	80.612	79	19	3	1	3/1
ENSG00000185303	ENSG00000122852	0	393	92.875	365	28	3	2	3/2
ENSG00000197852	ENSG00000126067	8.95e-50	87	85.057	74	13	2	1	2/1
ENSG00000162695	ENSG00000126070	2.13e-59	88	80.682	71	17	-1	2	-1/2
ENSG00000124615	ENSG00000146122	4.09e-155	237	100	237	0	3	-3	3/-3
ENSG00000124615	ENSG00000146122	5.19e-146	237	100	237	0	-1	3	-1/3
ENSG00000068383	ENSG00000148826	3.88e-63	100	100	100	0	1	-1	1/-1
ENSG00000068383	ENSG00000148826	1.9e-54	100	100	100	0	-1	1	-1/1
ENSG00000171357	ENSG00000085998	7.69e-138	199	100	199	0	3	-2	3/-2
ENSG00000139675	ENSG00000135486	3.03e-151	211	97.156	205	6	2	1	2/1
ENSG00000146221	ENSG00000178233	1.32e-145	234	100	234	0	2	-1	2/-1
ENSG00000197020	ENSG00000118620	0	591	80.88	478	113	-2	-1	-2/-1
ENSG00000181274	ENSG00000165879	7.17e-108	119	90.756	108	11	3	2	3/2
ENSG00000163817	ENSG00000170088	7.64e-130	73	83.562	61	12	1	-1	1/-1
ENSG00000112144	ENSG00000111837	0	305	83.934	256	49	2	1	2/1
ENSG00000174514	ENSG00000141576	3.65e-42	90	81.111	73	17	2	-3	2/-3
ENSG00000174514	ENSG00000141576	3.65e-42	90	81.111	73	17	2	-3	2/-3
ENSG00000197903	ENSG00000124635	1.45e-49	68	94.118	64	4	-2	-1	-2/-1
ENSG00000075407	ENSG00000196693	0	77	81.818	63	14	1	2	1/2
ENSG00000198914	ENSG00000196767	5.81e-58	81	80.247	65	16	-3	-1	-3/-1
ENSG00000116918	ENSG00000183049	2.94e-45	92	81.522	75	17	-1	-2	-1/-2
ENSG00000116918	ENSG00000269404	5.55e-45	92	81.522	75	17	-1	-2	-1/-2
ENSG00000204065	ENSG00000196507	8.18e-130	215	83.721	180	35	-3	-2	-3/-2
ENSG00000204065	ENSG00000196507	3.45e-131	215	83.721	180	35	-3	-1	-3/-1
ENSG00000162377	ENSG00000138592	2.25e-91	58	82.759	48	10	1	-1	1/-1
ENSG00000162377	ENSG00000198015	1.51e-37	51	80.392	41	10	2	3	2/3
ENSG00000131721	ENSG00000203989	0	401	100	401	0	-2	-3	-2/-3
ENSG00000143303	ENSG00000143319	6.62e-62	52	100	52	0	-2	1	-2/1
ENSG00000143303	ENSG00000143319	1.81e-49	52	100	52	0	1	-3	1/-3
ENSG00000116478	ENSG00000196591	0	437	90.618	396	41	1	3	1/3
ENSG00000167106	ENSG00000162636	2e-68	73	80.822	59	14	1	2	1/2
ENSG00000198205	ENSG00000198455	0	566	95.936	543	23	-3	-2	-3/-2
ENSG00000198205	ENSG00000070476	0	351	80.342	282	69	2	1	2/1
ENSG00000196911	ENSG00000162924	0	396	93.434	370	26	2	1	2/1
ENSG00000124157	ENSG00000124233	0	275	83.273	229	46	-3	-1	-3/-1
ENSG00000203722	ENSG00000131015	5.51e-129	222	88.288	196	26	1	3	1/3
ENSG00000203722	ENSG00000155918	2.7e-128	222	87.838	195	27	1	3	1/3
ENSG00000203722	ENSG00000155918	8.9e-128	222	87.838	195	27	-2	-1	-2/-1
ENSG00000117009	ENSG00000054277	0	504	100	504	0	-1	3	-1/3
ENSG00000196363	ENSG00000196981	0	320	87.188	279	41	1	2	1/2
ENSG00000126461	ENSG00000070047	2.37e-21	52	80.769	42	10	-2	-3	-2/-3
ENSG00000126461	ENSG00000070047	2.37e-21	52	80.769	42	10	-2	-3	-2/-3
ENSG00000054282	ENSG00000117020	1.76e-67	114	100	114	0	-1	1	-1/1
ENSG00000198642	ENSG00000003096	0	623	92.295	575	48	3	2	3/2
ENSG00000178761	ENSG00000178802	0	744	100	744	0	2	-2	2/-2
ENSG00000116497	ENSG00000180488	2.61e-46	76	82.895	63	13	3	-1	3/-1
ENSG00000171943	ENSG00000266028	0	340	98.235	334	6	3	2	3/2
ENSG00000173258	ENSG00000185219	1.08e-56	66	80.303	53	13	-2	-3	-2/-3
ENSG00000101181	ENSG00000141965	8.02e-58	56	82.143	46	10	3	1	3/1
ENSG00000196361	ENSG00000162374	0	221	90.045	199	22	3	1	3/1
ENSG00000254415	ENSG00000105501	1.74e-146	222	98.198	218	4	3	1	3/1
ENSG00000198894	ENSG00000120314	8.87e-42	80	85	68	12	-2	-1	-2/-1
ENSG00000198894	ENSG00000126070	2.78e-40	84	80.952	68	16	-2	3	-2/3
ENSG00000027644	ENSG00000140443	7.53e-120	98	81.633	80	18	-2	-3	-2/-3
ENSG00000027644	ENSG00000140443	3.96e-117	98	81.633	80	18	-2	-1	-2/-1
ENSG00000143105	ENSG00000111262	8.54e-151	152	84.868	129	23	2	1	2/1
ENSG00000143105	ENSG00000177272	7.11e-149	148	87.838	130	18	2	3	2/3
ENSG00000213397	ENSG00000183479	0	184	100	184	0	3	1	3/1
ENSG00000169474	ENSG00000169469	9.74e-33	60	93.333	56	4	2	1	2/1
ENSG00000143436	ENSG00000143450	9.84e-30	58	94.828	55	3	-3	2	-3/2
ENSG00000274791	ENSG00000277203	1.54e-136	136	100	136	0	1	3	1/3
ENSG00000274791	ENSG00000277150	1.45e-128	92	100	92	0	-1	-2	-1/-2
ENSG00000243284	ENSG00000188004	8.19e-47	91	98.901	90	1	2	1	2/1
ENSG00000243284	ENSG00000188004	8.19e-47	91	98.901	90	1	2	3	2/3
ENSG00000168612	ENSG00000108219	1.51e-73	93	82.796	77	16	2	-1	2/-1
ENSG00000198380	ENSG00000131459	0	446	81.166	362	84	1	3	1/3
ENSG00000029639	ENSG00000146426	4.57e-43	71	100	71	0	-2	3	-2/3
ENSG00000029639	ENSG00000146426	1.18e-42	71	100	71	0	1	-1	1/-1
ENSG00000029639	ENSG00000146426	9.33e-40	71	100	71	0	2	-2	2/-2
ENSG00000029639	ENSG00000146426	3.33e-39	71	100	71	0	-3	1	-3/1
ENSG00000029639	ENSG00000146426	7.36e-37	71	100	71	0	-1	2	-1/2
ENSG00000029639	ENSG00000146426	9.34e-36	71	100	71	0	3	-3	3/-3
ENSG00000029639	ENSG00000146426	4.57e-43	71	100	71	0	-2	3	-2/3
ENSG00000029639	ENSG00000146426	1.18e-42	71	100	71	0	1	-1	1/-1
ENSG00000029639	ENSG00000146426	9.33e-40	71	100	71	0	2	-2	2/-2
ENSG00000029639	ENSG00000146426	3.33e-39	71	100	71	0	-3	1	-3/1
ENSG00000029639	ENSG00000146426	7.36e-37	71	100	71	0	-1	2	-1/2
ENSG00000029639	ENSG00000146426	9.34e-36	71	100	71	0	3	-3	3/-3
ENSG00000168118	ENSG00000213029	2.4e-145	215	100	215	0	2	3	2/3
ENSG00000197360	ENSG00000229676	0	611	97.381	595	16	1	3	1/3
ENSG00000143858	ENSG00000077157	0	703	100	703	0	2	-2	2/-2
ENSG00000197837	ENSG00000158406	1.14e-60	83	100	83	0	3	2	3/2
ENSG00000180616	ENSG00000169609	1.03e-70	93	80.645	75	18	3	-2	3/-2
ENSG00000180616	ENSG00000175782	2.56e-155	93	81.72	76	17	-1	-2	-1/-2
ENSG00000130024	ENSG00000185127	3.76e-39	64	96.875	62	2	2	-1	2/-1
ENSG00000156150	ENSG00000180318	1.54e-50	85	84.706	72	13	2	3	2/3
ENSG00000097007	ENSG00000143322	0	470	88.298	415	55	3	1	3/1
ENSG00000077458	ENSG00000009780	1.75e-132	114	85.088	97	17	2	1	2/1
ENSG00000196313	ENSG00000272391	0	435	96.782	421	14	-3	-1	-3/-1
ENSG00000119285	ENSG00000116977	0	655	100	655	0	-3	1	-3/1
ENSG00000119285	ENSG00000116977	0	655	100	655	0	-3	3	-3/3
ENSG00000143436	ENSG00000143450	6.33e-30	58	94.828	55	3	-2	2	-2/2
ENSG00000127603	ENSG00000151914	0	188	83.511	157	31	2	1	2/1
ENSG00000066739	ENSG00000100744	1.35e-42	88	100	88	0	3	-1	3/-1
ENSG00000117222	ENSG00000138035	9.07e-63	87	82.759	72	15	-3	-1	-3/-1
ENSG00000240849	ENSG00000124208	2.48e-157	231	100	231	0	2	1	2/1
ENSG00000203989	ENSG00000131721	0	401	100	401	0	-3	-2	-3/-2
ENSG00000127124	ENSG00000010818	0	89	89.888	80	9	2	1	2/1
ENSG00000169760	ENSG00000165246	0	357	81.793	292	65	3	1	3/1
ENSG00000204071	ENSG00000196507	1.92e-164	82	95.122	78	4	-1	-2	-1/-2
ENSG00000150337	ENSG00000198019	0	198	98.99	196	2	-2	-1	-2/-1
ENSG00000150337	ENSG00000198019	6.13e-178	198	98.99	196	2	3	2	3/2
ENSG00000197724	ENSG00000172943	0	66	80.303	53	13	2	3	2/3
ENSG00000116726	ENSG00000204510	0	431	84.455	364	67	1	3	1/3
ENSG00000116726	ENSG00000204510	0	431	84.455	364	67	1	3	1/3
ENSG00000278828	ENSG00000203852	1.67e-86	137	99.27	136	1	2	1	2/1
ENSG00000278828	ENSG00000203811	1.67e-86	137	99.27	136	1	2	1	2/1
ENSG00000198380	ENSG00000131459	0	446	81.166	362	84	1	3	1/3
ENSG00000128335	ENSG00000100342	0	170	84.706	144	26	1	2	1/2
ENSG00000122136	ENSG00000171102	1.79e-142	229	94.323	216	13	-3	-2	-3/-2
ENSG00000101811	ENSG00000177613	0	216	86.111	186	30	2	1	2/1
ENSG00000203811	ENSG00000278828	2.31e-86	137	99.27	136	1	1	2	1/2
ENSG00000138161	ENSG00000213185	6.6e-74	119	95.798	114	5	2	3	2/3
ENSG00000198700	ENSG00000126070	1.15e-91	52	80.769	42	10	-3	-2	-3/-2
ENSG00000198700	ENSG00000175782	7.81e-134	87	80.46	70	17	-1	-2	-1/-2
ENSG00000197329	ENSG00000139946	0	411	81.752	336	75	3	2	3/2
ENSG00000163202	ENSG00000185966	9.95e-61	53	94.34	50	3	-1	-3	-1/-3
ENSG00000183431	ENSG00000100784	2.72e-38	55	80	44	11	-2	-1	-2/-1
ENSG00000137193	ENSG00000198355	2.7e-134	194	80.928	157	37	2	1	2/1
ENSG00000188786	ENSG00000188033	3.17e-63	60	83.333	50	10	2	3	2/3
ENSG00000188786	ENSG00000196172	1.61e-61	62	83.871	52	10	3	1	3/1
ENSG00000163216	ENSG00000241794	4.26e-108	160	89.375	143	17	2	1	2/1
ENSG00000196715	ENSG00000175782	3.42e-15	50	82	41	9	-1	-2	-1/-2
ENSG00000107317	ENSG00000284341	1.07e-145	211	100	211	0	3	2	3/2
ENSG00000186340	ENSG00000137801	0	259	83.012	215	44	2	1	2/1
ENSG00000101109	ENSG00000104375	0	303	91.419	277	26	3	2	3/2
ENSG00000102362	ENSG00000102359	0	432	100	432	0	1	-3	1/-3
ENSG00000102362	ENSG00000102359	0	432	100	432	0	-1	3	-1/3
ENSG00000102362	ENSG00000102359	0	432	100	432	0	-2	1	-2/1
ENSG00000165841	ENSG00000138109	0	518	90.541	469	49	2	1	2/1
ENSG00000165841	ENSG00000108242	0	80	87.5	70	10	-3	-1	-3/-1
ENSG00000171862	ENSG00000227268	1.32e-47	94	100	94	0	-3	1	-3/1
ENSG00000167984	ENSG00000162408	2.26e-59	56	80.357	45	11	2	1	2/1
ENSG00000198471	ENSG00000175077	2.46e-96	127	92.126	117	10	-1	-2	-1/-2
ENSG00000130827	ENSG00000114554	0	623	83.949	523	100	2	1	2/1
ENSG00000130827	ENSG00000076356	0	272	80.147	218	54	2	3	2/3
ENSG00000166913	ENSG00000164924	5.15e-134	239	85.774	205	34	2	1	2/1
ENSG00000264343	ENSG00000134250	2.86e-171	246	97.561	240	6	1	3	1/3
ENSG00000196693	ENSG00000189180	0	812	92.611	752	60	2	1	2/1
ENSG00000172339	ENSG00000175782	4.68e-40	50	82	41	9	-2	-3	-2/-3
ENSG00000172339	ENSG00000066427	2.24e-38	52	86.538	45	7	-3	2	-3/2
ENSG00000196475	ENSG00000198814	0	556	88.309	491	65	1	3	1/3
ENSG00000107854	ENSG00000173273	0	383	86.162	330	53	2	3	2/3
ENSG00000188004	ENSG00000158714	0	327	99.388	325	2	2	-1	2/-1
ENSG00000196411	ENSG00000182580	0	392	81.888	321	71	2	3	2/3
ENSG00000198830	ENSG00000126814	0	177	85.876	152	25	2	1	2/1
ENSG00000174876	ENSG00000187733	0	538	100	538	0	-3	-1	-3/-1
ENSG00000158615	ENSG00000166448	7.57e-40	85	80	68	17	2	-3	2/-3
ENSG00000158615	ENSG00000166448	7.57e-40	85	80	68	17	2	-3	2/-3
ENSG00000162385	ENSG00000111196	4.83e-97	148	98.649	146	2	1	2	1/2
ENSG00000242366	ENSG00000244122	0	426	92.019	392	34	-3	-1	-3/-1
ENSG00000242366	ENSG00000241119	0	646	98.452	636	10	1	2	1/2
ENSG00000186288	ENSG00000184388	0	269	99.257	267	2	-1	-3	-1/-3
ENSG00000171488	ENSG00000171017	0	90	84.444	76	14	1	2	1/2
ENSG00000171488	ENSG00000171017	0	90	84.444	76	14	1	3	1/3
ENSG00000173214	ENSG00000136213	6.11e-115	78	82.051	64	14	2	1	2/1
ENSG00000173214	ENSG00000136213	2.03e-104	78	82.051	64	14	3	2	3/2
ENSG00000173214	ENSG00000175387	9.51e-64	56	83.929	47	9	1	-3	1/-3
ENSG00000099284	ENSG00000113648	1.44e-151	116	84.483	98	18	1	2	1/2
ENSG00000272514	ENSG00000213204	0	666	100	666	0	2	3	2/3
ENSG00000143858	ENSG00000077157	0	703	100	703	0	3	-2	3/-2
ENSG00000096080	ENSG00000172426	4.84e-152	215	95.349	205	10	1	-2	1/-2
ENSG00000198874	ENSG00000277149	0	659	96.358	635	24	-3	-1	-3/-1
ENSG00000112406	ENSG00000010244	2.47e-37	89	80.899	72	17	-1	-3	-1/-3
ENSG00000112406	ENSG00000010244	4.67e-33	89	80.899	72	17	2	1	2/1
ENSG00000125356	ENSG00000125352	1.9e-73	113	100	113	0	1	-2	1/-2
ENSG00000125356	ENSG00000125352	3.32e-72	113	100	113	0	-3	1	-3/1
ENSG00000143355	ENSG00000106689	2.66e-147	84	91.667	77	7	3	2	3/2
ENSG00000197183	ENSG00000101746	2.59e-85	115	81.739	94	21	3	2	3/2
ENSG00000214435	ENSG00000270316	0	753	99.602	750	3	3	2	3/2
ENSG00000214435	ENSG00000134830	1.59e-91	62	82.258	51	11	1	2	1/2
ENSG00000196166	ENSG00000168067	3.67e-46	93	83.871	78	15	1	2	1/2
ENSG00000244122	ENSG00000242366	0	426	92.019	392	34	-1	-3	-1/-3
ENSG00000166136	ENSG00000255339	1.93e-155	215	100	215	0	2	1	2/1
ENSG00000112208	ENSG00000112210	0	790	100	790	0	1	-2	1/-2
ENSG00000116459	ENSG00000116455	1.47e-74	126	88.095	111	15	1	-3	1/-3
ENSG00000102144	ENSG00000170950	0	421	87.173	367	54	3	1	3/1
ENSG00000102144	ENSG00000140323	2.09e-72	79	81.013	64	15	-2	-1	-2/-1
ENSG00000089091	ENSG00000104205	2.13e-38	99	82.828	82	17	1	3	1/3
ENSG00000196550	ENSG00000215784	0	347	98.559	342	5	-1	-3	-1/-3
ENSG00000196550	ENSG00000263513	0	347	98.559	342	5	-1	-2	-1/-2
ENSG00000184388	ENSG00000186288	0	269	99.257	267	2	-3	-1	-3/-1
ENSG00000139218	ENSG00000167693	9.61e-48	69	86.957	60	9	-2	2	-2/2
