GOID	Molecular function	Number of genes	ENTREZID	ENSEMBL	SYMBOL
GO:0048018	receptor ligand activity	21	5967	ENSG00000115386	REG1A
GO:0046982	protein heterodimerization activity	20	10325	ENSG00000083750	RRAGB
GO:0000982	transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	19	10736	ENSG00000170577	SIX2
GO:0046873	metal ion transmembrane transporter activity	19	2906	ENSG00000105464	GRIN2D
GO:0048037	cofactor binding	19	1549	ENSG00000198077	CYP2A7
GO:0022804	active transmembrane transporter activity	18	10723	ENSG00000113504	SLC12A7
GO:0042623	ATPase activity, coupled	18	57198	ENSG00000143515	ATP8B2
GO:0005216	ion channel activity	18	2906	ENSG00000105464	GRIN2D
GO:0004984	olfactory receptor activity	18	26539	ENSG00000186723	OR10H1
GO:0022838	substrate-specific channel activity	18	2906	ENSG00000105464	GRIN2D
GO:0015267	channel activity	18	2906	ENSG00000105464	GRIN2D
GO:0022803	passive transmembrane transporter activity	18	2906	ENSG00000105464	GRIN2D
GO:0022839	ion gated channel activity	17	2906	ENSG00000105464	GRIN2D
GO:0022836	gated channel activity	17	2906	ENSG00000105464	GRIN2D
GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	17	2033	ENSG00000100393	EP300
GO:0000987	proximal promoter sequence-specific DNA binding	17	9519	ENSG00000028839	TBPL1
GO:0031625	ubiquitin protein ligase binding	16	53339	ENSG00000064726	BTBD1
GO:0003713	transcription coactivator activity	16	29117	ENSG00000166164	BRD7
GO:0044389	ubiquitin-like protein ligase binding	16	53339	ENSG00000064726	BTBD1
GO:0008509	anion transmembrane transporter activity	16	83884	ENSG00000120329	SLC25A2
GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	16	9519	ENSG00000028839	TBPL1
GO:0042393	histone binding	14	1106	ENSG00000173575	CHD2
GO:0015291	secondary active transmembrane transporter activity	14	83884	ENSG00000120329	SLC25A2
GO:0004252	serine-type endopeptidase activity	13	2219	ENSG00000085265	FCN1
GO:0008236	serine-type peptidase activity	13	2219	ENSG00000085265	FCN1
GO:0017171	serine hydrolase activity	13	2219	ENSG00000085265	FCN1
GO:0003779	actin binding	13	829	ENSG00000116489	CAPZA1
GO:0004842	ubiquitin-protein transferase activity	13	57162	ENSG00000197329	PELI1
GO:0019787	ubiquitin-like protein transferase activity	13	57162	ENSG00000197329	PELI1
GO:0140030	modification-dependent protein binding	12	254225	ENSG00000166439	RNF169
GO:0001076	transcription factor activity, RNA polymerase II transcription factor binding	12	8022	ENSG00000107187	LHX3
GO:0003714	transcription corepressor activity	12	26155	ENSG00000188976	NOC2L
GO:0030246	carbohydrate binding	12	2220	ENSG00000160339	FCN2
GO:0005261	cation channel activity	12	283652	ENSG00000188467	SLC24A5
GO:0015077	monovalent inorganic cation transmembrane transporter activity	12	10021	ENSG00000138622	HCN4
GO:0005200	structural constituent of cytoskeleton	11	84790	ENSG00000167553	TUBA1C
GO:0020037	heme binding	11	3048	ENSG00000196565	HBG2
GO:0046906	tetrapyrrole binding	11	3048	ENSG00000196565	HBG2
GO:0015276	ligand-gated ion channel activity	11	1139	ENSG00000175344	CHRNA7
GO:0022834	ligand-gated channel activity	11	1139	ENSG00000175344	CHRNA7
GO:0005244	voltage-gated ion channel activity	11	1188	ENSG00000184908	CLCNKB
GO:0005516	calmodulin binding	11	815	ENSG00000070808	CAMK2A
GO:0022832	voltage-gated channel activity	11	1188	ENSG00000184908	CLCNKB
GO:0019887	protein kinase regulator activity	11	245711	ENSG00000163806	SPDYA
GO:0019207	kinase regulator activity	11	245711	ENSG00000163806	SPDYA
GO:0001227	transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	11	1387	ENSG00000005339	CREBBP
GO:0016757	transferase activity, transferring glycosyl groups	11	80351	ENSG00000107854	TNKS2
GO:0015631	tubulin binding	11	23710	ENSG00000139112	GABARAPL1
GO:0060589	nucleoside-triphosphatase regulator activity	11	116983	ENSG00000131584	ACAP3
GO:0050839	cell adhesion molecule binding	11	114793	ENSG00000157827	FMNL2
GO:0031491	nucleosome binding	10	26155	ENSG00000188976	NOC2L
GO:0001078	transcriptional repressor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	10	1387	ENSG00000005339	CREBBP
GO:0015085	calcium ion transmembrane transporter activity	10	283652	ENSG00000188467	SLC24A5
GO:0004386	helicase activity	10	79039	ENSG00000123064	DDX54
GO:0005506	iron ion binding	10	3047	ENSG00000213934	HBG1
GO:0017048	Rho GTPase binding	10	9371	ENSG00000101350	KIF3B
GO:0000287	magnesium ion binding	10	10079	ENSG00000054793	ATP9A
GO:0005539	glycosaminoglycan binding	10	202915	ENSG00000164855	TMEM184A
GO:0008168	methyltransferase activity	10	110599583	ENSG00000145194	EEF1AKMT4-ECE2
GO:0061630	ubiquitin protein ligase activity	10	117584	ENSG00000092871	RFFL
GO:0016741	transferase activity, transferring one-carbon groups	10	110599583	ENSG00000145194	EEF1AKMT4-ECE2
GO:0008514	organic anion transmembrane transporter activity	10	81034	ENSG00000164933	SLC25A32
GO:0061659	ubiquitin-like protein ligase activity	10	117584	ENSG00000092871	RFFL
GO:1901681	sulfur compound binding	10	245909	ENSG00000186579	DEFB106A
GO:0005088	Ras guanyl-nucleotide exchange factor activity	10	2905	ENSG00000161509	GRIN2C
GO:0008017	microtubule binding	10	11337	ENSG00000170296	GABARAP
GO:0042277	peptide binding	10	4881	ENSG00000169418	NPR1
GO:0005126	cytokine receptor binding	10	656	ENSG00000116985	BMP8B
GO:0033218	amide binding	10	4881	ENSG00000169418	NPR1
GO:0005085	guanyl-nucleotide exchange factor activity	10	2905	ENSG00000161509	GRIN2C
GO:0015293	symporter activity	9	125206	ENSG00000154025	SLC5A10
GO:0022843	voltage-gated cation channel activity	9	3738	ENSG00000177272	KCNA3
GO:0016810	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	9	653308	ENSG00000204147	ASAH2B
GO:0035257	nuclear hormone receptor binding	9	8928	ENSG00000160973	FOXH1
GO:0008083	growth factor activity	9	353500	ENSG00000183682	BMP8A
GO:0015103	inorganic anion transmembrane transporter activity	9	1187	ENSG00000186510	CLCNKA
GO:0051427	hormone receptor binding	9	8928	ENSG00000160973	FOXH1
GO:0140097	catalytic activity, acting on DNA	9	6594	ENSG00000102038	SMARCA1
GO:0016758	transferase activity, transferring hexosyl groups	9	54576	ENSG00000242366	UGT1A8
GO:0005125	cytokine activity	9	6375	ENSG00000143184	XCL1
GO:0016746	transferase activity, transferring acyl groups	9	9085	ENSG00000172288	CDY1
GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	9	7545	ENSG00000152977	ZIC1
GO:0030695	GTPase regulator activity	9	23527	ENSG00000114331	ACAP2
GO:0042578	phosphoric ester hydrolase activity	9	22978	ENSG00000076685	NT5C2
GO:0140104	molecular carrier activity	8	3045	ENSG00000223609	HBD
GO:0019825	oxygen binding	8	3045	ENSG00000223609	HBD
GO:0019003	GDP binding	8	5867	ENSG00000168118	RAB4A
GO:0015297	antiporter activity	8	283652	ENSG00000188467	SLC24A5
GO:0015238	drug transmembrane transporter activity	8	291	ENSG00000151729	SLC25A4
GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	8	8928	ENSG00000160973	FOXH1
GO:0001104	RNA polymerase II transcription cofactor activity	8	3303	ENSG00000204389	HSPA1A
GO:0035326	enhancer binding	8	80237	ENSG00000128886	ELL3
GO:0042826	histone deacetylase binding	8	3303	ENSG00000204389	HSPA1A
GO:0030594	neurotransmitter receptor activity	8	89832	ENSG00000166664	CHRFAM7A
GO:0005262	calcium channel activity	8	6261	ENSG00000196218	RYR1
GO:0008201	heparin binding	8	245909	ENSG00000186579	DEFB106A
GO:0016829	lyase activity	8	4881	ENSG00000169418	NPR1
GO:0016747	transferase activity, transferring acyl groups other than amino-acyl groups	8	253175	ENSG00000172352	CDY1B
GO:0050662	coenzyme binding	8	8564	ENSG00000117009	KMO
GO:0005096	GTPase activator activity	8	23779	ENSG00000241484	ARHGAP8
GO:0140098	catalytic activity, acting on RNA	8	79039	ENSG00000123064	DDX54
GO:0004857	enzyme inhibitor activity	8	54576	ENSG00000242366	UGT1A8
GO:0005525	GTP binding	36	5864	ENSG00000105649	RAB3A
GO:0032550	purine ribonucleoside binding	36	5864	ENSG00000105649	RAB3A
GO:0001883	purine nucleoside binding	36	5864	ENSG00000105649	RAB3A
GO:0032549	ribonucleoside binding	36	5864	ENSG00000105649	RAB3A
GO:0001882	nucleoside binding	36	5864	ENSG00000105649	RAB3A
GO:0032561	guanyl ribonucleotide binding	36	5864	ENSG00000105649	RAB3A
GO:0019001	guanyl nucleotide binding	36	5864	ENSG00000105649	RAB3A
GO:0003924	GTPase activity	32	115827	ENSG00000152932	RAB3C
GO:0001664	G-protein coupled receptor binding	28	89780	ENSG00000154342	WNT3A
GO:0016887	ATPase activity	24	9371	ENSG00000101350	KIF3B
GO:0004175	endopeptidase activity	22	643847	ENSG00000229183	PGA4
GO:0048018	receptor ligand activity	21	10637	ENSG00000243709	LEFTY1
GO:0046982	protein heterodimerization activity	20	10670	ENSG00000155876	RRAGA
GO:0000982	transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	19	57616	ENSG00000121297	TSHZ3
GO:0046873	metal ion transmembrane transporter activity	19	2905	ENSG00000161509	GRIN2C
GO:0048037	cofactor binding	19	1548	ENSG00000255974	CYP2A6
GO:0022804	active transmembrane transporter activity	18	83884	ENSG00000120329	SLC25A2
GO:0042623	ATPase activity, coupled	18	1105	ENSG00000153922	CHD1
GO:0005216	ion channel activity	18	2905	ENSG00000161509	GRIN2C
GO:0004984	olfactory receptor activity	18	144124	ENSG00000166363	OR10A5
GO:0022838	substrate-specific channel activity	18	2905	ENSG00000161509	GRIN2C
GO:0015267	channel activity	18	2905	ENSG00000161509	GRIN2C
GO:0022803	passive transmembrane transporter activity	18	2905	ENSG00000161509	GRIN2C
GO:0022839	ion gated channel activity	17	2905	ENSG00000161509	GRIN2C
GO:0022836	gated channel activity	17	2905	ENSG00000161509	GRIN2C
GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	17	2295	ENSG00000137273	FOXF2
GO:0000987	proximal promoter sequence-specific DNA binding	17	6663	ENSG00000100146	SOX10
GO:0031625	ubiquitin protein ligase binding	16	10670	ENSG00000155876	RRAGA
GO:0003713	transcription coactivator activity	16	9519	ENSG00000028839	TBPL1
GO:0044389	ubiquitin-like protein ligase binding	16	10670	ENSG00000155876	RRAGA
GO:0008509	anion transmembrane transporter activity	16	10166	ENSG00000102743	SLC25A15
GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	16	6663	ENSG00000100146	SOX10
GO:0042393	histone binding	14	8658	ENSG00000173273	TNKS
GO:0015291	secondary active transmembrane transporter activity	14	10166	ENSG00000102743	SLC25A15
GO:0004252	serine-type endopeptidase activity	13	339105	ENSG00000151006	PRSS53
GO:0008236	serine-type peptidase activity	13	339105	ENSG00000151006	PRSS53
GO:0017171	serine hydrolase activity	13	339105	ENSG00000151006	PRSS53
GO:0003779	actin binding	13	830	ENSG00000198898	CAPZA2
GO:0004842	ubiquitin-protein transferase activity	13	22838	ENSG00000146083	RNF44
GO:0019787	ubiquitin-like protein transferase activity	13	22838	ENSG00000146083	RNF44
GO:0140030	modification-dependent protein binding	12	11091	ENSG00000196363	WDR5
GO:0001076	transcription factor activity, RNA polymerase II transcription factor binding	12	1387	ENSG00000005339	CREBBP
GO:0003714	transcription corepressor activity	12	1488	ENSG00000175029	CTBP2
GO:0030246	carbohydrate binding	12	2219	ENSG00000085265	FCN1
GO:0005261	cation channel activity	12	3739	ENSG00000182255	KCNA4
GO:0015077	monovalent inorganic cation transmembrane transporter activity	12	125206	ENSG00000154025	SLC5A10
GO:0005200	structural constituent of cytoskeleton	11	7846	ENSG00000167552	TUBA1A
GO:0020037	heme binding	11	3047	ENSG00000213934	HBG1
GO:0046906	tetrapyrrole binding	11	3047	ENSG00000213934	HBG1
GO:0015276	ligand-gated ion channel activity	11	89832	ENSG00000166664	CHRFAM7A
GO:0022834	ligand-gated channel activity	11	89832	ENSG00000166664	CHRFAM7A
GO:0005244	voltage-gated ion channel activity	11	3739	ENSG00000182255	KCNA4
GO:0005516	calmodulin binding	11	816	ENSG00000058404	CAMK2B
GO:0022832	voltage-gated channel activity	11	3739	ENSG00000182255	KCNA4
GO:0019887	protein kinase regulator activity	11	94032	ENSG00000163888	CAMK2N2
GO:0019207	kinase regulator activity	11	94032	ENSG00000163888	CAMK2N2
GO:0001227	transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	11	7975	ENSG00000198517	MAFK
GO:0016757	transferase activity, transferring glycosyl groups	11	54600	ENSG00000241119	UGT1A9
GO:0015631	tubulin binding	11	11337	ENSG00000170296	GABARAP
GO:0060589	nucleoside-triphosphatase regulator activity	11	23527	ENSG00000114331	ACAP2
GO:0050839	cell adhesion molecule binding	11	7414	ENSG00000035403	VCL
GO:0031491	nucleosome binding	10	126961	ENSG00000203811	HIST2H3C
GO:0001078	transcriptional repressor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	10	50804	ENSG00000104177	MYEF2
GO:0015085	calcium ion transmembrane transporter activity	10	6262	ENSG00000198626	RYR2
GO:0004386	helicase activity	10	8467	ENSG00000153147	SMARCA5
GO:0005506	iron ion binding	10	3043	ENSG00000244734	HBB
GO:0017048	Rho GTPase binding	10	114793	ENSG00000157827	FMNL2
GO:0000287	magnesium ion binding	10	2770	ENSG00000127955	GNAI1
GO:0005539	glycosaminoglycan binding	10	503841	ENSG00000187082	DEFB106B
GO:0008168	methyltransferase activity	10	11091	ENSG00000196363	WDR5
GO:0061630	ubiquitin protein ligase activity	10	23759	ENSG00000100023	PPIL2
GO:0016741	transferase activity, transferring one-carbon groups	10	11091	ENSG00000196363	WDR5
GO:0008514	organic anion transmembrane transporter activity	10	292	ENSG00000005022	SLC25A5
GO:0061659	ubiquitin-like protein ligase activity	10	23759	ENSG00000100023	PPIL2
GO:1901681	sulfur compound binding	10	6262	ENSG00000198626	RYR2
GO:0005088	Ras guanyl-nucleotide exchange factor activity	10	815	ENSG00000070808	CAMK2A
GO:0008017	microtubule binding	10	50810	ENSG00000166503	HDGFL3
GO:0042277	peptide binding	10	3123	ENSG00000196126	HLA-DRB1
GO:0005126	cytokine receptor binding	10	6375	ENSG00000143184	XCL1
GO:0033218	amide binding	10	3123	ENSG00000196126	HLA-DRB1
GO:0005085	guanyl-nucleotide exchange factor activity	10	815	ENSG00000070808	CAMK2A
GO:0015293	symporter activity	9	283652	ENSG00000188467	SLC24A5
GO:0022843	voltage-gated cation channel activity	9	6261	ENSG00000196218	RYR1
GO:0016810	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	9	56624	ENSG00000188611	ASAH2
GO:0035257	nuclear hormone receptor binding	9	1488	ENSG00000175029	CTBP2
GO:0008083	growth factor activity	9	656	ENSG00000116985	BMP8B
GO:0015103	inorganic anion transmembrane transporter activity	9	1188	ENSG00000184908	CLCNKB
GO:0051427	hormone receptor binding	9	1488	ENSG00000175029	CTBP2
GO:0140097	catalytic activity, acting on DNA	9	2021	ENSG00000167136	ENDOG
GO:0016758	transferase activity, transferring hexosyl groups	9	55624	ENSG00000085998	POMGNT1
GO:0005125	cytokine activity	9	6846	ENSG00000143185	XCL2
GO:0016746	transferase activity, transferring acyl groups	9	253175	ENSG00000172352	CDY1B
GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	9	7547	ENSG00000156925	ZIC3
GO:0030695	GTPase regulator activity	9	23779	ENSG00000241484	ARHGAP8
GO:0042578	phosphoric ester hydrolase activity	9	3632	ENSG00000068383	INPP5A
GO:0005525	GTP binding	36	115827	ENSG00000152932	RAB3C
GO:0032550	purine ribonucleoside binding	36	115827	ENSG00000152932	RAB3C
GO:0001883	purine nucleoside binding	36	115827	ENSG00000152932	RAB3C
GO:0032549	ribonucleoside binding	36	115827	ENSG00000152932	RAB3C
GO:0001882	nucleoside binding	36	115827	ENSG00000152932	RAB3C
GO:0032561	guanyl ribonucleotide binding	36	115827	ENSG00000152932	RAB3C
GO:0019001	guanyl nucleotide binding	36	115827	ENSG00000152932	RAB3C
GO:0003924	GTPase activity	32	2779	ENSG00000114349	GNAT1
GO:0001664	G-protein coupled receptor binding	28	2779	ENSG00000114349	GNAT1
GO:0016887	ATPase activity	24	5700	ENSG00000100764	PSMC1
GO:0004175	endopeptidase activity	22	440387	ENSG00000168928	CTRB2
GO:0048018	receptor ligand activity	21	7044	ENSG00000143768	LEFTY2
GO:0046982	protein heterodimerization activity	20	6492	ENSG00000112246	SIM1
GO:0000982	transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	19	10194	ENSG00000179981	TSHZ1
GO:0046873	metal ion transmembrane transporter activity	19	1139	ENSG00000175344	CHRNA7
GO:0048037	cofactor binding	19	1579	ENSG00000187048	CYP4A11
GO:0022804	active transmembrane transporter activity	18	10166	ENSG00000102743	SLC25A15
GO:0042623	ATPase activity, coupled	18	1106	ENSG00000173575	CHD2
GO:0005216	ion channel activity	18	1139	ENSG00000175344	CHRNA7
GO:0004984	olfactory receptor activity	18	341276	ENSG00000170790	OR10A2
GO:0022838	substrate-specific channel activity	18	1139	ENSG00000175344	CHRNA7
GO:0015267	channel activity	18	1139	ENSG00000175344	CHRNA7
GO:0022803	passive transmembrane transporter activity	18	1139	ENSG00000175344	CHRNA7
GO:0022839	ion gated channel activity	17	1139	ENSG00000175344	CHRNA7
GO:0022836	gated channel activity	17	1139	ENSG00000175344	CHRNA7
GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	17	2294	ENSG00000103241	FOXF1
GO:0000987	proximal promoter sequence-specific DNA binding	17	8022	ENSG00000107187	LHX3
GO:0031625	ubiquitin protein ligase binding	16	23710	ENSG00000139112	GABARAPL1
GO:0003713	transcription coactivator activity	16	6663	ENSG00000100146	SOX10
GO:0044389	ubiquitin-like protein ligase binding	16	23710	ENSG00000139112	GABARAPL1
GO:0008509	anion transmembrane transporter activity	16	2557	ENSG00000109158	GABRA4
GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	16	8022	ENSG00000107187	LHX3
GO:0042393	histone binding	14	8467	ENSG00000153147	SMARCA5
GO:0015291	secondary active transmembrane transporter activity	14	154091	ENSG00000146411	SLC2A12
GO:0004252	serine-type endopeptidase activity	13	4314	ENSG00000149968	MMP3
GO:0008236	serine-type peptidase activity	13	4314	ENSG00000149968	MMP3
GO:0017171	serine hydrolase activity	13	4314	ENSG00000149968	MMP3
GO:0003779	actin binding	13	114793	ENSG00000157827	FMNL2
GO:0004842	ubiquitin-protein transferase activity	13	152006	ENSG00000137075	RNF38
GO:0019787	ubiquitin-like protein transferase activity	13	152006	ENSG00000137075	RNF38
GO:0140030	modification-dependent protein binding	12	54764	ENSG00000019995	ZRANB1
GO:0001076	transcription factor activity, RNA polymerase II transcription factor binding	12	2637	ENSG00000168505	GBX2
GO:0003714	transcription corepressor activity	12	9085	ENSG00000172288	CDY1
GO:0030246	carbohydrate binding	12	653499	ENSG00000178934	LGALS7B
GO:0030246	carbohydrate binding	12	653499	ENSG00000205076	LGALS7B
GO:0005261	cation channel activity	12	3738	ENSG00000177272	KCNA3
GO:0015077	monovalent inorganic cation transmembrane transporter activity	12	283652	ENSG00000188467	SLC24A5
GO:0005200	structural constituent of cytoskeleton	11	2038	ENSG00000166947	EPB42
GO:0020037	heme binding	11	3043	ENSG00000244734	HBB
GO:0046906	tetrapyrrole binding	11	3043	ENSG00000244734	HBB
GO:0015276	ligand-gated ion channel activity	11	6262	ENSG00000198626	RYR2
GO:0022834	ligand-gated channel activity	11	6262	ENSG00000198626	RYR2
GO:0005244	voltage-gated ion channel activity	11	3738	ENSG00000177272	KCNA3
GO:0005516	calmodulin binding	11	6262	ENSG00000198626	RYR2
GO:0022832	voltage-gated channel activity	11	3738	ENSG00000177272	KCNA3
GO:0019887	protein kinase regulator activity	11	4515	ENSG00000214827	MTCP1
GO:0019207	kinase regulator activity	11	4515	ENSG00000214827	MTCP1
GO:0001227	transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	11	50804	ENSG00000104177	MYEF2
GO:0016757	transferase activity, transferring glycosyl groups	11	54576	ENSG00000242366	UGT1A8
GO:0015631	tubulin binding	11	50810	ENSG00000166503	HDGFL3
GO:0060589	nucleoside-triphosphatase regulator activity	11	23779	ENSG00000241484	ARHGAP8
GO:0050839	cell adhesion molecule binding	11	8357	ENSG00000278828	HIST1H3H
GO:0031491	nucleosome binding	10	8357	ENSG00000278828	HIST1H3H
GO:0001078	transcriptional repressor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	10	84504	ENSG00000148826	NKX6-2
GO:0015085	calcium ion transmembrane transporter activity	10	6261	ENSG00000196218	RYR1
GO:0004386	helicase activity	10	6594	ENSG00000102038	SMARCA1
GO:0005506	iron ion binding	10	3045	ENSG00000223609	HBD
GO:0017048	Rho GTPase binding	10	91010	ENSG00000161791	FMNL3
GO:0000287	magnesium ion binding	10	64121	ENSG00000116954	RRAGC
GO:0005539	glycosaminoglycan binding	10	245909	ENSG00000186579	DEFB106A
GO:0008168	methyltransferase activity	10	51490	ENSG00000198917	SPOUT1
GO:0061630	ubiquitin protein ligase activity	10	6045	ENSG00000121481	RNF2
GO:0016741	transferase activity, transferring one-carbon groups	10	51490	ENSG00000198917	SPOUT1
GO:0008514	organic anion transmembrane transporter activity	10	291	ENSG00000151729	SLC25A4
GO:0061659	ubiquitin-like protein ligase activity	10	6045	ENSG00000121481	RNF2
GO:1901681	sulfur compound binding	10	6818	ENSG00000261052	SULT1A3
GO:0005088	Ras guanyl-nucleotide exchange factor activity	10	816	ENSG00000058404	CAMK2B
GO:0008017	microtubule binding	10	90990	ENSG00000167702	KIFC2
GO:0042277	peptide binding	10	3127	ENSG00000198502	HLA-DRB5
GO:0005126	cytokine receptor binding	10	6846	ENSG00000143185	XCL2
GO:0033218	amide binding	10	3127	ENSG00000198502	HLA-DRB5
GO:0005085	guanyl-nucleotide exchange factor activity	10	816	ENSG00000058404	CAMK2B
GO:0005525	GTP binding	36	2779	ENSG00000114349	GNAT1
GO:0032550	purine ribonucleoside binding	36	2779	ENSG00000114349	GNAT1
GO:0001883	purine nucleoside binding	36	2779	ENSG00000114349	GNAT1
GO:0032549	ribonucleoside binding	36	2779	ENSG00000114349	GNAT1
GO:0001882	nucleoside binding	36	2779	ENSG00000114349	GNAT1
GO:0032561	guanyl ribonucleotide binding	36	2779	ENSG00000114349	GNAT1
GO:0019001	guanyl nucleotide binding	36	2779	ENSG00000114349	GNAT1
GO:0003924	GTPase activity	32	2780	ENSG00000134183	GNAT2
GO:0001664	G-protein coupled receptor binding	28	2780	ENSG00000134183	GNAT2
GO:0016887	ATPase activity	24	79895	ENSG00000104043	ATP8B4
GO:0004175	endopeptidase activity	22	1504	ENSG00000168925	CTRB1
GO:0048018	receptor ligand activity	21	2247	ENSG00000138685	FGF2
GO:0046982	protein heterodimerization activity	20	6493	ENSG00000159263	SIM2
GO:0000982	transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	19	9519	ENSG00000028839	TBPL1
GO:0046873	metal ion transmembrane transporter activity	19	125206	ENSG00000154025	SLC5A10
GO:0048037	cofactor binding	19	284541	ENSG00000162365	CYP4A22
GO:0022804	active transmembrane transporter activity	18	154091	ENSG00000146411	SLC2A12
GO:0042623	ATPase activity, coupled	18	79039	ENSG00000123064	DDX54
GO:0005216	ion channel activity	18	89832	ENSG00000166664	CHRFAM7A
GO:0004984	olfactory receptor activity	18	390036	ENSG00000196778	OR52K1
GO:0022838	substrate-specific channel activity	18	89832	ENSG00000166664	CHRFAM7A
GO:0015267	channel activity	18	89832	ENSG00000166664	CHRFAM7A
GO:0022803	passive transmembrane transporter activity	18	89832	ENSG00000166664	CHRFAM7A
GO:0022839	ion gated channel activity	17	89832	ENSG00000166664	CHRFAM7A
GO:0022836	gated channel activity	17	89832	ENSG00000166664	CHRFAM7A
GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	17	6496	ENSG00000138083	SIX3
GO:0000987	proximal promoter sequence-specific DNA binding	17	1387	ENSG00000005339	CREBBP
GO:0031625	ubiquitin protein ligase binding	16	11337	ENSG00000170296	GABARAP
GO:0003713	transcription coactivator activity	16	1387	ENSG00000005339	CREBBP
GO:0044389	ubiquitin-like protein ligase binding	16	11337	ENSG00000170296	GABARAP
GO:0008509	anion transmembrane transporter activity	16	2559	ENSG00000145863	GABRA6
GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	16	2033	ENSG00000100393	EP300
GO:0042393	histone binding	14	26155	ENSG00000188976	NOC2L
GO:0015291	secondary active transmembrane transporter activity	14	292	ENSG00000005022	SLC25A5
GO:0004252	serine-type endopeptidase activity	13	4319	ENSG00000166670	MMP10
GO:0008236	serine-type peptidase activity	13	4319	ENSG00000166670	MMP10
GO:0017171	serine hydrolase activity	13	4319	ENSG00000166670	MMP10
GO:0003779	actin binding	13	91010	ENSG00000161791	FMNL3
GO:0004842	ubiquitin-protein transferase activity	13	117584	ENSG00000092871	RFFL
GO:0019787	ubiquitin-like protein transferase activity	13	117584	ENSG00000092871	RFFL
GO:0140030	modification-dependent protein binding	12	9085	ENSG00000172288	CDY1
GO:0001076	transcription factor activity, RNA polymerase II transcription factor binding	12	8928	ENSG00000160973	FOXH1
GO:0003714	transcription corepressor activity	12	253175	ENSG00000172352	CDY1B
GO:0030246	carbohydrate binding	12	55600	ENSG00000179914	ITLN1
GO:0005261	cation channel activity	12	6262	ENSG00000198626	RYR2
GO:0015077	monovalent inorganic cation transmembrane transporter activity	12	3739	ENSG00000182255	KCNA4
GO:0005200	structural constituent of cytoskeleton	11	636	ENSG00000151746	BICD1
GO:0020037	heme binding	11	3045	ENSG00000223609	HBD
GO:0046906	tetrapyrrole binding	11	3045	ENSG00000223609	HBD
GO:0015276	ligand-gated ion channel activity	11	6261	ENSG00000196218	RYR1
GO:0022834	ligand-gated channel activity	11	6261	ENSG00000196218	RYR1
GO:0005244	voltage-gated ion channel activity	11	6261	ENSG00000196218	RYR1
GO:0005516	calmodulin binding	11	6261	ENSG00000196218	RYR1
GO:0022832	voltage-gated channel activity	11	6261	ENSG00000196218	RYR1
GO:0019887	protein kinase regulator activity	11	8812	ENSG00000090061	CCNK
GO:0019207	kinase regulator activity	11	8812	ENSG00000090061	CCNK
GO:0001227	transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	11	84504	ENSG00000148826	NKX6-2
GO:0016757	transferase activity, transferring glycosyl groups	11	55624	ENSG00000085998	POMGNT1
GO:0015631	tubulin binding	11	90990	ENSG00000167702	KIFC2
GO:0060589	nucleoside-triphosphatase regulator activity	11	5867	ENSG00000168118	RAB4A
GO:0050839	cell adhesion molecule binding	11	3303	ENSG00000204389	HSPA1A
GO:0005525	GTP binding	36	2780	ENSG00000134183	GNAT2
GO:0032550	purine ribonucleoside binding	36	2780	ENSG00000134183	GNAT2
GO:0001883	purine nucleoside binding	36	2780	ENSG00000134183	GNAT2
GO:0032549	ribonucleoside binding	36	2780	ENSG00000134183	GNAT2
GO:0001882	nucleoside binding	36	2780	ENSG00000134183	GNAT2
GO:0032561	guanyl ribonucleotide binding	36	2780	ENSG00000134183	GNAT2
GO:0019001	guanyl nucleotide binding	36	2780	ENSG00000134183	GNAT2
GO:0003924	GTPase activity	32	7283	ENSG00000131462	TUBG1
GO:0001664	G-protein coupled receptor binding	28	55527	ENSG00000141965	FEM1A
