GOID	Molecular function	Number of genes	ENTREZID	ENSEMBL	SYMBOL
GO:0048018	receptor ligand activity	32	8741	ENSG00000161955	TNFSF13
GO:0016887	ATPase activity	30	79039	ENSG00000123064	DDX54
GO:0004175	endopeptidase activity	29	4314	ENSG00000149968	MMP3
GO:0046873	metal ion transmembrane transporter activity	28	344905	ENSG00000187527	ATP13A5
GO:0003713	transcription coactivator activity	27	64321	ENSG00000164736	SOX17
GO:0022839	ion gated channel activity	25	10369	ENSG00000166862	CACNG2
GO:0022836	gated channel activity	25	10369	ENSG00000166862	CACNG2
GO:0005261	cation channel activity	23	131096	ENSG00000183960	KCNH8
GO:0042623	ATPase activity, coupled	23	84239	ENSG00000127249	ATP13A4
GO:0003714	transcription corepressor activity	22	6658	ENSG00000134595	SOX3
GO:0001227	transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	22	4825	ENSG00000163623	NKX6-1
GO:0022804	active transmembrane transporter activity	22	154091	ENSG00000146411	SLC2A12
GO:0016757	transferase activity, transferring glycosyl groups	21	55624	ENSG00000085998	POMGNT1
GO:0008509	anion transmembrane transporter activity	21	10166	ENSG00000102743	SLC25A15
GO:0005506	iron ion binding	20	1551	ENSG00000160870	CYP3A7
GO:0001076	transcription factor activity, RNA polymerase II transcription factor binding	20	6663	ENSG00000100146	SOX10
GO:0042393	histone binding	20	9085	ENSG00000172288	CDY1
GO:0004984	olfactory receptor activity	20	119774	ENSG00000181963	OR52K2
GO:0005200	structural constituent of cytoskeleton	19	112714	ENSG00000152086	TUBA3E
GO:0020037	heme binding	19	3047	ENSG00000213934	HBG1
GO:0046906	tetrapyrrole binding	19	3047	ENSG00000213934	HBG1
GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	19	284541	ENSG00000162365	CYP4A22
GO:0033218	amide binding	19	3123	ENSG00000196126	HLA-DRB1
GO:0015631	tubulin binding	19	1068	ENSG00000177143	CETN1
GO:0016758	transferase activity, transferring hexosyl groups	18	54657	ENSG00000244474	UGT1A4
GO:0004252	serine-type endopeptidase activity	18	2219	ENSG00000085265	FCN1
GO:0042277	peptide binding	18	4881	ENSG00000169418	NPR1
GO:0008236	serine-type peptidase activity	18	2219	ENSG00000085265	FCN1
GO:0017171	serine hydrolase activity	18	2219	ENSG00000085265	FCN1
GO:0031625	ubiquitin protein ligase binding	18	7414	ENSG00000035403	VCL
GO:0044389	ubiquitin-like protein ligase binding	18	7414	ENSG00000035403	VCL
GO:0015077	monovalent inorganic cation transmembrane transporter activity	18	9963	ENSG00000170482	SLC23A1
GO:0035326	enhancer binding	17	5457	ENSG00000152192	POU4F1
GO:0140030	modification-dependent protein binding	17	253175	ENSG00000172352	CDY1B
GO:0015276	ligand-gated ion channel activity	17	1141	ENSG00000160716	CHRNB2
GO:0022834	ligand-gated channel activity	17	1141	ENSG00000160716	CHRNB2
GO:1901681	sulfur compound binding	17	6262	ENSG00000198626	RYR2
GO:0003779	actin binding	17	122622	ENSG00000185100	ADSSL1
GO:0050839	cell adhesion molecule binding	17	5586	ENSG00000065243	PKN2
GO:0004497	monooxygenase activity	16	1109	ENSG00000198610	AKR1C4
GO:0005516	calmodulin binding	16	6261	ENSG00000196218	RYR1
GO:0015291	secondary active transmembrane transporter activity	16	9962	ENSG00000089057	SLC23A2
GO:0005088	Ras guanyl-nucleotide exchange factor activity	16	801	ENSG00000198668	CALM1
GO:0005126	cytokine receptor binding	16	3443	ENSG00000120235	IFNA6
GO:0005085	guanyl-nucleotide exchange factor activity	16	801	ENSG00000198668	CALM1
GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	15	8928	ENSG00000160973	FOXH1
GO:0001104	RNA polymerase II transcription cofactor activity	15	3303	ENSG00000204389	HSPA1A
GO:0031490	chromatin DNA binding	15	1108	ENSG00000111642	CHD4
GO:0001078	transcriptional repressor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	15	84504	ENSG00000148826	NKX6-2
GO:0008168	methyltransferase activity	15	11091	ENSG00000196363	WDR5
GO:0016741	transferase activity, transferring one-carbon groups	15	11091	ENSG00000196363	WDR5
GO:0030246	carbohydrate binding	15	114805	ENSG00000144278	GALNT13
GO:0008017	microtubule binding	15	9371	ENSG00000101350	KIF3B
GO:0140098	catalytic activity, acting on RNA	15	80149	ENSG00000163874	ZC3H12A
GO:0004842	ubiquitin-protein transferase activity	15	6045	ENSG00000121481	RNF2
GO:0019787	ubiquitin-like protein transferase activity	15	6045	ENSG00000121481	RNF2
GO:0032561	guanyl ribonucleotide binding	56	347733	ENSG00000137285	TUBB2B
GO:0019001	guanyl nucleotide binding	56	347733	ENSG00000137285	TUBB2B
GO:0005525	GTP binding	55	347733	ENSG00000137285	TUBB2B
GO:0032550	purine ribonucleoside binding	55	347733	ENSG00000137285	TUBB2B
GO:0001883	purine nucleoside binding	55	347733	ENSG00000137285	TUBB2B
GO:0032549	ribonucleoside binding	55	347733	ENSG00000137285	TUBB2B
GO:0001882	nucleoside binding	55	347733	ENSG00000137285	TUBB2B
GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	55	89884	ENSG00000121454	LHX4
GO:0000982	transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	49	6659	ENSG00000124766	SOX4
GO:0003924	GTPase activity	47	127829	ENSG00000143862	ARL8A
GO:0000987	proximal promoter sequence-specific DNA binding	41	7547	ENSG00000156925	ZIC3
GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	40	2019	ENSG00000163064	EN1
GO:0046982	protein heterodimerization activity	37	1857	ENSG00000161202	DVL3
GO:0001664	G-protein coupled receptor binding	36	5196	ENSG00000163737	PF4
GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	35	4904	ENSG00000065978	YBX1
GO:0048037	cofactor binding	34	1548	ENSG00000255974	CYP2A6
GO:0005216	ion channel activity	32	10369	ENSG00000166862	CACNG2
GO:0022838	substrate-specific channel activity	32	10369	ENSG00000166862	CACNG2
GO:0015267	channel activity	32	10369	ENSG00000166862	CACNG2
GO:0022803	passive transmembrane transporter activity	32	10369	ENSG00000166862	CACNG2
GO:0048018	receptor ligand activity	32	338872	ENSG00000240654	C1QTNF9
GO:0016887	ATPase activity	30	90990	ENSG00000167702	KIFC2
GO:0004175	endopeptidase activity	29	339105	ENSG00000151006	PRSS53
GO:0046873	metal ion transmembrane transporter activity	28	283652	ENSG00000188467	SLC24A5
GO:0003713	transcription coactivator activity	27	89780	ENSG00000154342	WNT3A
GO:0022839	ion gated channel activity	25	1187	ENSG00000186510	CLCNKA
GO:0022836	gated channel activity	25	1187	ENSG00000186510	CLCNKA
GO:0005261	cation channel activity	23	23258	ENSG00000184014	DENND5A
GO:0042623	ATPase activity, coupled	23	6594	ENSG00000102038	SMARCA1
GO:0003714	transcription corepressor activity	22	11278	ENSG00000118922	KLF12
GO:0001227	transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	22	50804	ENSG00000104177	MYEF2
GO:0022804	active transmembrane transporter activity	22	344905	ENSG00000187527	ATP13A5
GO:0016757	transferase activity, transferring glycosyl groups	21	54579	ENSG00000240224	UGT1A5
GO:0008509	anion transmembrane transporter activity	21	9962	ENSG00000089057	SLC23A2
GO:0005506	iron ion binding	20	3047	ENSG00000213934	HBG1
GO:0001076	transcription factor activity, RNA polymerase II transcription factor binding	20	9096	ENSG00000112837	TBX18
GO:0042393	histone binding	20	11091	ENSG00000196363	WDR5
GO:0004984	olfactory receptor activity	20	120066	ENSG00000182334	OR5P3
GO:0005200	structural constituent of cytoskeleton	19	636	ENSG00000151746	BICD1
GO:0020037	heme binding	19	3043	ENSG00000244734	HBB
GO:0046906	tetrapyrrole binding	19	3043	ENSG00000244734	HBB
GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	19	1557	ENSG00000165841	CYP2C19
GO:0033218	amide binding	19	4881	ENSG00000169418	NPR1
GO:0015631	tubulin binding	19	9218	ENSG00000101558	VAPA
GO:0016758	transferase activity, transferring hexosyl groups	18	54576	ENSG00000242366	UGT1A8
GO:0004252	serine-type endopeptidase activity	18	1504	ENSG00000168925	CTRB1
GO:0042277	peptide binding	18	10333	ENSG00000174130	TLR6
GO:0008236	serine-type peptidase activity	18	1504	ENSG00000168925	CTRB1
GO:0017171	serine hydrolase activity	18	1504	ENSG00000168925	CTRB1
GO:0031625	ubiquitin protein ligase binding	18	3304	ENSG00000204388	HSPA1B
GO:0044389	ubiquitin-like protein ligase binding	18	3304	ENSG00000204388	HSPA1B
GO:0015077	monovalent inorganic cation transmembrane transporter activity	18	131096	ENSG00000183960	KCNH8
GO:0035326	enhancer binding	17	8928	ENSG00000160973	FOXH1
GO:0140030	modification-dependent protein binding	17	54466	ENSG00000147059	SPIN2A
GO:0015276	ligand-gated ion channel activity	17	1137	ENSG00000101204	CHRNA4
GO:0022834	ligand-gated channel activity	17	1137	ENSG00000101204	CHRNA4
GO:1901681	sulfur compound binding	17	3075	ENSG00000000971	CFH
GO:0003779	actin binding	17	7414	ENSG00000035403	VCL
GO:0050839	cell adhesion molecule binding	17	8357	ENSG00000278828	HIST1H3H
GO:0004497	monooxygenase activity	16	1645	ENSG00000187134	AKR1C1
GO:0005516	calmodulin binding	16	57118	ENSG00000183049	CAMK1D
GO:0015291	secondary active transmembrane transporter activity	16	9963	ENSG00000170482	SLC23A1
GO:0005088	Ras guanyl-nucleotide exchange factor activity	16	160518	ENSG00000170456	DENND5B
GO:0005126	cytokine receptor binding	16	3440	ENSG00000188379	IFNA2
GO:0005085	guanyl-nucleotide exchange factor activity	16	160518	ENSG00000170456	DENND5B
GO:0032561	guanyl ribonucleotide binding	56	127829	ENSG00000143862	ARL8A
GO:0019001	guanyl nucleotide binding	56	127829	ENSG00000143862	ARL8A
GO:0005525	GTP binding	55	127829	ENSG00000143862	ARL8A
GO:0032550	purine ribonucleoside binding	55	127829	ENSG00000143862	ARL8A
GO:0001883	purine nucleoside binding	55	127829	ENSG00000143862	ARL8A
GO:0032549	ribonucleoside binding	55	127829	ENSG00000143862	ARL8A
GO:0001882	nucleoside binding	55	127829	ENSG00000143862	ARL8A
GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	55	56751	ENSG00000125492	BARHL1
GO:0000982	transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	49	56751	ENSG00000125492	BARHL1
GO:0003924	GTPase activity	47	54509	ENSG00000139725	RHOF
GO:0000987	proximal promoter sequence-specific DNA binding	41	2019	ENSG00000163064	EN1
GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	40	4904	ENSG00000065978	YBX1
GO:0046982	protein heterodimerization activity	37	147183	ENSG00000204897	KRT25
GO:0001664	G-protein coupled receptor binding	36	6374	ENSG00000163735	CXCL5
GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	35	55897	ENSG00000166823	MESP1
GO:0048037	cofactor binding	34	11162	ENSG00000170917	NUDT6
GO:0005216	ion channel activity	32	80131	ENSG00000171017	LRRC8E
GO:0022838	substrate-specific channel activity	32	80131	ENSG00000171017	LRRC8E
GO:0015267	channel activity	32	80131	ENSG00000171017	LRRC8E
GO:0022803	passive transmembrane transporter activity	32	80131	ENSG00000171017	LRRC8E
GO:0048018	receptor ligand activity	32	797	ENSG00000175868	CALCB
GO:0016887	ATPase activity	30	374868	ENSG00000166377	ATP9B
GO:0004175	endopeptidase activity	29	4319	ENSG00000166670	MMP10
GO:0046873	metal ion transmembrane transporter activity	28	9962	ENSG00000089057	SLC23A2
GO:0003713	transcription coactivator activity	27	6664	ENSG00000176887	SOX11
GO:0022839	ion gated channel activity	25	3739	ENSG00000182255	KCNA4
GO:0022836	gated channel activity	25	3739	ENSG00000182255	KCNA4
GO:0005261	cation channel activity	23	55503	ENSG00000165125	TRPV6
GO:0042623	ATPase activity, coupled	23	1108	ENSG00000111642	CHD4
GO:0003714	transcription corepressor activity	22	253175	ENSG00000172352	CDY1B
GO:0001227	transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	22	7975	ENSG00000198517	MAFK
GO:0022804	active transmembrane transporter activity	22	10166	ENSG00000102743	SLC25A15
GO:0016757	transferase activity, transferring glycosyl groups	21	54657	ENSG00000244474	UGT1A4
GO:0008509	anion transmembrane transporter activity	21	1187	ENSG00000186510	CLCNKA
GO:0005506	iron ion binding	20	3043	ENSG00000244734	HBB
GO:0001076	transcription factor activity, RNA polymerase II transcription factor binding	20	6658	ENSG00000134595	SOX3
GO:0042393	histone binding	20	253175	ENSG00000172352	CDY1B
GO:0004984	olfactory receptor activity	20	138803	ENSG00000204246	OR13C3
GO:0005200	structural constituent of cytoskeleton	19	7280	ENSG00000137267	TUBB2A
GO:0020037	heme binding	19	284541	ENSG00000162365	CYP4A22
GO:0046906	tetrapyrrole binding	19	284541	ENSG00000162365	CYP4A22
GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	19	444	ENSG00000198363	ASPH
GO:0033218	amide binding	19	10333	ENSG00000174130	TLR6
GO:0015631	tubulin binding	19	1069	ENSG00000147400	CETN2
GO:0016758	transferase activity, transferring hexosyl groups	18	54577	ENSG00000244122	UGT1A7
GO:0004252	serine-type endopeptidase activity	18	63036	ENSG00000142615	CELA2A
GO:0042277	peptide binding	18	30835	ENSG00000090659	CD209
GO:0008236	serine-type peptidase activity	18	63036	ENSG00000142615	CELA2A
GO:0017171	serine hydrolase activity	18	63036	ENSG00000142615	CELA2A
GO:0031625	ubiquitin protein ligase binding	18	10670	ENSG00000155876	RRAGA
GO:0044389	ubiquitin-like protein ligase binding	18	10670	ENSG00000155876	RRAGA
GO:0015077	monovalent inorganic cation transmembrane transporter activity	18	3738	ENSG00000177272	KCNA3
GO:0035326	enhancer binding	17	1045	ENSG00000165556	CDX2
GO:0140030	modification-dependent protein binding	17	29117	ENSG00000166164	BRD7
GO:0015276	ligand-gated ion channel activity	17	6261	ENSG00000196218	RYR1
GO:0022834	ligand-gated channel activity	17	6261	ENSG00000196218	RYR1
GO:1901681	sulfur compound binding	17	6818	ENSG00000261052	SULT1A3
GO:0003779	actin binding	17	830	ENSG00000198898	CAPZA2
GO:0050839	cell adhesion molecule binding	17	3303	ENSG00000204389	HSPA1A
GO:0032561	guanyl ribonucleotide binding	56	54509	ENSG00000139725	RHOF
GO:0019001	guanyl nucleotide binding	56	54509	ENSG00000139725	RHOF
GO:0005525	GTP binding	55	54509	ENSG00000139725	RHOF
GO:0032550	purine ribonucleoside binding	55	54509	ENSG00000139725	RHOF
GO:0001883	purine nucleoside binding	55	54509	ENSG00000139725	RHOF
GO:0032549	ribonucleoside binding	55	54509	ENSG00000139725	RHOF
GO:0001882	nucleoside binding	55	54509	ENSG00000139725	RHOF
GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	55	2033	ENSG00000100393	EP300
GO:0000982	transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	49	1387	ENSG00000005339	CREBBP
GO:0003924	GTPase activity	47	51715	ENSG00000112210	RAB23
GO:0000987	proximal promoter sequence-specific DNA binding	41	4904	ENSG00000065978	YBX1
GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	40	55897	ENSG00000166823	MESP1
GO:0046982	protein heterodimerization activity	37	440093	ENSG00000188375	H3F3C
GO:0001664	G-protein coupled receptor binding	36	1857	ENSG00000161202	DVL3
GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	35	6664	ENSG00000176887	SOX11
GO:0048037	cofactor binding	34	3039	ENSG00000206172	HBA1
GO:0005216	ion channel activity	32	283652	ENSG00000188467	SLC24A5
GO:0022838	substrate-specific channel activity	32	283652	ENSG00000188467	SLC24A5
GO:0015267	channel activity	32	283652	ENSG00000188467	SLC24A5
GO:0022803	passive transmembrane transporter activity	32	283652	ENSG00000188467	SLC24A5
GO:0048018	receptor ligand activity	32	7060	ENSG00000113296	THBS4
GO:0016887	ATPase activity	30	8467	ENSG00000153147	SMARCA5
GO:0004175	endopeptidase activity	29	2923	ENSG00000167004	PDIA3
GO:0046873	metal ion transmembrane transporter activity	28	3739	ENSG00000182255	KCNA4
GO:0003713	transcription coactivator activity	27	6666	ENSG00000177732	SOX12
GO:0022839	ion gated channel activity	25	131096	ENSG00000183960	KCNH8
GO:0022836	gated channel activity	25	131096	ENSG00000183960	KCNH8
GO:0005261	cation channel activity	23	6262	ENSG00000198626	RYR2
GO:0042623	ATPase activity, coupled	23	515	ENSG00000116459	ATP5PB
GO:0003714	transcription corepressor activity	22	29117	ENSG00000166164	BRD7
GO:0001227	transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	22	6926	ENSG00000135111	TBX3
GO:0022804	active transmembrane transporter activity	22	283652	ENSG00000188467	SLC24A5
GO:0016757	transferase activity, transferring glycosyl groups	21	54576	ENSG00000242366	UGT1A8
GO:0008509	anion transmembrane transporter activity	21	9963	ENSG00000170482	SLC23A1
GO:0005506	iron ion binding	20	284541	ENSG00000162365	CYP4A22
GO:0001076	transcription factor activity, RNA polymerase II transcription factor binding	20	9355	ENSG00000106689	LHX2
GO:0042393	histone binding	20	54466	ENSG00000147059	SPIN2A
GO:0004984	olfactory receptor activity	20	401666	ENSG00000205497	OR51A4
GO:0005200	structural constituent of cytoskeleton	19	6711	ENSG00000115306	SPTBN1
GO:0020037	heme binding	19	1557	ENSG00000165841	CYP2C19
GO:0046906	tetrapyrrole binding	19	1557	ENSG00000165841	CYP2C19
GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	19	1109	ENSG00000198610	AKR1C4
GO:0033218	amide binding	19	30835	ENSG00000090659	CD209
GO:0015631	tubulin binding	19	23139	ENSG00000086015	MAST2
GO:0016758	transferase activity, transferring hexosyl groups	18	114805	ENSG00000144278	GALNT13
GO:0004252	serine-type endopeptidase activity	18	51032	ENSG00000215704	CELA2B
GO:0042277	peptide binding	18	3127	ENSG00000198502	HLA-DRB5
GO:0008236	serine-type peptidase activity	18	51032	ENSG00000215704	CELA2B
GO:0017171	serine hydrolase activity	18	51032	ENSG00000215704	CELA2B
GO:0031625	ubiquitin protein ligase binding	18	3303	ENSG00000204389	HSPA1A
GO:0044389	ubiquitin-like protein ligase binding	18	3303	ENSG00000204389	HSPA1A
GO:0015077	monovalent inorganic cation transmembrane transporter activity	18	515	ENSG00000116459	ATP5PB
GO:0032561	guanyl ribonucleotide binding	56	51715	ENSG00000112210	RAB23
GO:0019001	guanyl nucleotide binding	56	51715	ENSG00000112210	RAB23
GO:0005525	GTP binding	55	51715	ENSG00000112210	RAB23
GO:0032550	purine ribonucleoside binding	55	51715	ENSG00000112210	RAB23
GO:0001883	purine nucleoside binding	55	51715	ENSG00000112210	RAB23
GO:0032549	ribonucleoside binding	55	51715	ENSG00000112210	RAB23
GO:0001882	nucleoside binding	55	51715	ENSG00000112210	RAB23
GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	55	2295	ENSG00000137273	FOXF2
GO:0000982	transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	49	6927	ENSG00000135100	HNF1A
GO:0003924	GTPase activity	47	113457	ENSG00000075886	TUBA3D
GO:0000987	proximal promoter sequence-specific DNA binding	41	55897	ENSG00000166823	MESP1
GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	40	10736	ENSG00000170577	SIX2
GO:0046982	protein heterodimerization activity	37	54600	ENSG00000241119	UGT1A9
GO:0001664	G-protein coupled receptor binding	36	2776	ENSG00000156052	GNAQ
GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	35	10736	ENSG00000170577	SIX2
GO:0048037	cofactor binding	34	3419	ENSG00000166411	IDH3A
GO:0005216	ion channel activity	32	1187	ENSG00000186510	CLCNKA
GO:0022838	substrate-specific channel activity	32	1187	ENSG00000186510	CLCNKA
GO:0015267	channel activity	32	1187	ENSG00000186510	CLCNKA
GO:0022803	passive transmembrane transporter activity	32	1187	ENSG00000186510	CLCNKA
GO:0048018	receptor ligand activity	32	353500	ENSG00000183682	BMP8A
GO:0016887	ATPase activity	30	344905	ENSG00000187527	ATP13A5
GO:0004175	endopeptidase activity	29	643834	ENSG00000229859	PGA3
GO:0046873	metal ion transmembrane transporter activity	28	84239	ENSG00000127249	ATP13A4
GO:0003713	transcription coactivator activity	27	10498	ENSG00000142453	CARM1
GO:0022839	ion gated channel activity	25	801	ENSG00000198668	CALM1
GO:0022836	gated channel activity	25	801	ENSG00000198668	CALM1
GO:0005261	cation channel activity	23	1141	ENSG00000160716	CHRNB2
GO:0042623	ATPase activity, coupled	23	57198	ENSG00000143515	ATP8B2
GO:0003714	transcription corepressor activity	22	5457	ENSG00000152192	POU4F1
GO:0001227	transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	22	11023	ENSG00000148704	VAX1
GO:0022804	active transmembrane transporter activity	22	9962	ENSG00000089057	SLC23A2
GO:0016757	transferase activity, transferring glycosyl groups	21	54577	ENSG00000244122	UGT1A7
GO:0008509	anion transmembrane transporter activity	21	84230	ENSG00000171488	LRRC8C
GO:0005506	iron ion binding	20	1557	ENSG00000165841	CYP2C19
GO:0001076	transcription factor activity, RNA polymerase II transcription factor binding	20	8928	ENSG00000160973	FOXH1
GO:0042393	histone binding	20	1106	ENSG00000173575	CHD2
GO:0004984	olfactory receptor activity	20	390144	ENSG00000205029	OR5D16
GO:0005200	structural constituent of cytoskeleton	19	58	ENSG00000143632	ACTA1
GO:0020037	heme binding	19	3045	ENSG00000223609	HBD
GO:0046906	tetrapyrrole binding	19	3045	ENSG00000223609	HBD
GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	19	1645	ENSG00000187134	AKR1C1
GO:0033218	amide binding	19	3127	ENSG00000198502	HLA-DRB5
GO:0015631	tubulin binding	19	9371	ENSG00000101350	KIF3B
GO:0032561	guanyl ribonucleotide binding	56	113457	ENSG00000075886	TUBA3D
GO:0019001	guanyl nucleotide binding	56	113457	ENSG00000075886	TUBA3D
GO:0005525	GTP binding	55	113457	ENSG00000075886	TUBA3D
GO:0032550	purine ribonucleoside binding	55	113457	ENSG00000075886	TUBA3D
GO:0001883	purine nucleoside binding	55	113457	ENSG00000075886	TUBA3D
GO:0032549	ribonucleoside binding	55	113457	ENSG00000075886	TUBA3D
GO:0001882	nucleoside binding	55	113457	ENSG00000075886	TUBA3D
GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	55	2294	ENSG00000103241	FOXF1
GO:0000982	transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	49	5458	ENSG00000151615	POU4F2
GO:0003924	GTPase activity	47	84790	ENSG00000167553	TUBA1C
GO:0000987	proximal promoter sequence-specific DNA binding	41	10736	ENSG00000170577	SIX2
GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	40	4825	ENSG00000163623	NKX6-1
GO:0046982	protein heterodimerization activity	37	54345	ENSG00000203883	SOX18
GO:0001664	G-protein coupled receptor binding	36	636	ENSG00000151746	BICD1
GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	35	4808	ENSG00000177551	NHLH2
GO:0048037	cofactor binding	34	1576	ENSG00000160868	CYP3A4
GO:0005216	ion channel activity	32	3739	ENSG00000182255	KCNA4
GO:0022838	substrate-specific channel activity	32	3739	ENSG00000182255	KCNA4
GO:0015267	channel activity	32	3739	ENSG00000182255	KCNA4
GO:0022803	passive transmembrane transporter activity	32	3739	ENSG00000182255	KCNA4
GO:0048018	receptor ligand activity	32	2689	ENSG00000136487	GH2
GO:0016887	ATPase activity	30	11269	ENSG00000157349	DDX19B
GO:0004175	endopeptidase activity	29	7177	ENSG00000172236	TPSAB1
GO:0046873	metal ion transmembrane transporter activity	28	9963	ENSG00000170482	SLC23A1
GO:0003713	transcription coactivator activity	27	8289	ENSG00000117713	ARID1A
GO:0022839	ion gated channel activity	25	6262	ENSG00000198626	RYR2
GO:0022836	gated channel activity	25	6262	ENSG00000198626	RYR2
GO:0005261	cation channel activity	23	1137	ENSG00000101204	CHRNA4
GO:0042623	ATPase activity, coupled	23	1106	ENSG00000173575	CHD2
GO:0003714	transcription corepressor activity	22	9318	ENSG00000166200	COPS2
GO:0001227	transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	22	27022	ENSG00000187140	FOXD3
GO:0022804	active transmembrane transporter activity	22	84239	ENSG00000127249	ATP13A4
GO:0016757	transferase activity, transferring glycosyl groups	21	80351	ENSG00000107854	TNKS2
GO:0008509	anion transmembrane transporter activity	21	1188	ENSG00000184908	CLCNKB
GO:0005506	iron ion binding	20	3045	ENSG00000223609	HBD
GO:0001076	transcription factor activity, RNA polymerase II transcription factor binding	20	3303	ENSG00000204389	HSPA1A
GO:0042393	histone binding	20	29117	ENSG00000166164	BRD7
GO:0004984	olfactory receptor activity	20	401667	ENSG00000205496	OR51A2
GO:0032561	guanyl ribonucleotide binding	56	84790	ENSG00000167553	TUBA1C
GO:0019001	guanyl nucleotide binding	56	84790	ENSG00000167553	TUBA1C
GO:0005525	GTP binding	55	84790	ENSG00000167553	TUBA1C
GO:0032550	purine ribonucleoside binding	55	84790	ENSG00000167553	TUBA1C
GO:0001883	purine nucleoside binding	55	84790	ENSG00000167553	TUBA1C
GO:0032549	ribonucleoside binding	55	84790	ENSG00000167553	TUBA1C
GO:0001882	nucleoside binding	55	84790	ENSG00000167553	TUBA1C
GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	55	6496	ENSG00000138083	SIX3
GO:0000982	transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	49	7545	ENSG00000152977	ZIC1
GO:0003924	GTPase activity	47	115827	ENSG00000152932	RAB3C
GO:0000987	proximal promoter sequence-specific DNA binding	41	4825	ENSG00000163623	NKX6-1
GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	40	4808	ENSG00000177551	NHLH2
GO:0046982	protein heterodimerization activity	37	9218	ENSG00000101558	VAPA
GO:0001664	G-protein coupled receptor binding	36	9630	ENSG00000156049	GNA14
GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	35	3206	ENSG00000253293	HOXA10
GO:0048037	cofactor binding	34	51004	ENSG00000119723	COQ6
GO:0005216	ion channel activity	32	131096	ENSG00000183960	KCNH8
GO:0022838	substrate-specific channel activity	32	131096	ENSG00000183960	KCNH8
GO:0015267	channel activity	32	131096	ENSG00000183960	KCNH8
GO:0022803	passive transmembrane transporter activity	32	131096	ENSG00000183960	KCNH8
GO:0048018	receptor ligand activity	32	7784	ENSG00000188372	ZP3
GO:0016887	ATPase activity	30	10079	ENSG00000054793	ATP9A
GO:0004175	endopeptidase activity	29	8239	ENSG00000124486	USP9X
GO:0046873	metal ion transmembrane transporter activity	28	131096	ENSG00000183960	KCNH8
GO:0003713	transcription coactivator activity	27	57492	ENSG00000049618	ARID1B
GO:0022839	ion gated channel activity	25	1141	ENSG00000160716	CHRNB2
GO:0022836	gated channel activity	25	1141	ENSG00000160716	CHRNB2
GO:0005261	cation channel activity	23	3738	ENSG00000177272	KCNA3
GO:0042623	ATPase activity, coupled	23	3304	ENSG00000204388	HSPA1B
GO:0003714	transcription corepressor activity	22	1045	ENSG00000165556	CDX2
GO:0001227	transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	22	84504	ENSG00000148826	NKX6-2
GO:0022804	active transmembrane transporter activity	22	9963	ENSG00000170482	SLC23A1
