GOID	Biological Process	Number of genes	ENTREZID	ENSEMBL	SYMBOL
GO:0048762	mesenchymal cell differentiation	6	80237	ENSG00000128886	ELL3
GO:0045665	negative regulation of neuron differentiation	6	6658	ENSG00000134595	SOX3
GO:0048738	cardiac muscle tissue development	6	8289	ENSG00000117713	ARID1A
GO:0072659	protein localization to plasma membrane	6	116372	ENSG00000150551	LYPD1
GO:0009266	response to temperature stimulus	6	5562	ENSG00000132356	PRKAA1
GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	6	56121	ENSG00000113248	PCDHB15
GO:2000027	regulation of organ morphogenesis	6	10498	ENSG00000142453	CARM1
GO:0098656	anion transmembrane transport	6	2557	ENSG00000109158	GABRA4
GO:1990778	protein localization to cell periphery	6	116372	ENSG00000150551	LYPD1
GO:0043406	positive regulation of MAP kinase activity	6	5159	ENSG00000113721	PDGFRB
GO:0072331	signal transduction by p53 class mediator	6	80237	ENSG00000128886	ELL3
GO:0060326	cell chemotaxis	6	5159	ENSG00000113721	PDGFRB
GO:0001701	in utero embryonic development	6	89780	ENSG00000154342	WNT3A
GO:0060070	canonical Wnt signaling pathway	6	89780	ENSG00000154342	WNT3A
GO:0009167	purine ribonucleoside monophosphate metabolic process	6	4694	ENSG00000125356	NDUFA1
GO:0009126	purine nucleoside monophosphate metabolic process	6	4694	ENSG00000125356	NDUFA1
GO:0032956	regulation of actin cytoskeleton organization	6	23433	ENSG00000119729	RHOQ
GO:0031331	positive regulation of cellular catabolic process	6	257364	ENSG00000173548	SNX33
GO:0009161	ribonucleoside monophosphate metabolic process	6	4694	ENSG00000125356	NDUFA1
GO:0035690	cellular response to drug	6	116372	ENSG00000150551	LYPD1
GO:0019932	second-messenger-mediated signaling	6	2776	ENSG00000156052	GNAQ
GO:0043405	regulation of MAP kinase activity	6	5159	ENSG00000113721	PDGFRB
GO:0045862	positive regulation of proteolysis	6	89780	ENSG00000154342	WNT3A
GO:0009123	nucleoside monophosphate metabolic process	6	4694	ENSG00000125356	NDUFA1
GO:1901653	cellular response to peptide	6	23433	ENSG00000119729	RHOQ
GO:0032535	regulation of cellular component size	6	6712	ENSG00000173898	SPTBN2
GO:0001503	ossification	6	4325	ENSG00000156103	MMP16
GO:0032970	regulation of actin filament-based process	6	23433	ENSG00000119729	RHOQ
GO:0018108	peptidyl-tyrosine phosphorylation	6	2247	ENSG00000138685	FGF2
GO:0018212	peptidyl-tyrosine modification	6	2247	ENSG00000138685	FGF2
GO:0009896	positive regulation of catabolic process	6	257364	ENSG00000173548	SNX33
GO:0007517	muscle organ development	6	5562	ENSG00000132356	PRKAA1
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	6	57805	ENSG00000158941	CCAR2
GO:0006816	calcium ion transport	6	5159	ENSG00000113721	PDGFRB
GO:0001667	ameboidal-type cell migration	6	5585	ENSG00000123143	PKN1
GO:0006979	response to oxidative stress	6	5562	ENSG00000132356	PRKAA1
GO:0010498	proteasomal protein catabolic process	6	57805	ENSG00000158941	CCAR2
GO:0051051	negative regulation of transport	6	8997	ENSG00000160145	KALRN
GO:1904951	positive regulation of establishment of protein localization	6	5595	ENSG00000102882	MAPK3
GO:0006914	autophagy	6	5565	ENSG00000131791	PRKAB2
GO:0043087	regulation of GTPase activity	6	2776	ENSG00000156052	GNAQ
GO:0061919	process utilizing autophagic mechanism	6	5565	ENSG00000131791	PRKAB2
GO:0002446	neutrophil mediated immunity	6	54509	ENSG00000139725	RHOF
GO:1902667	regulation of axon guidance	5	89780	ENSG00000154342	WNT3A
GO:0060021	roof of mouth development	5	89780	ENSG00000154342	WNT3A
GO:0030901	midbrain development	5	84630	ENSG00000146216	TTBK1
GO:1903828	negative regulation of cellular protein localization	5	116372	ENSG00000150551	LYPD1
GO:0048593	camera-type eye morphogenesis	5	7482	ENSG00000134245	WNT2B
GO:0070268	cornification	5	3868	ENSG00000186832	KRT16
GO:0042471	ear morphogenesis	5	10736	ENSG00000170577	SIX2
GO:0007368	determination of left/right symmetry	5	7547	ENSG00000156925	ZIC3
GO:0018107	peptidyl-threonine phosphorylation	5	84630	ENSG00000146216	TTBK1
GO:0045995	regulation of embryonic development	5	7482	ENSG00000134245	WNT2B
GO:0009855	determination of bilateral symmetry	5	7547	ENSG00000156925	ZIC3
GO:0009799	specification of symmetry	5	7547	ENSG00000156925	ZIC3
GO:0072006	nephron development	5	2247	ENSG00000138685	FGF2
GO:0018210	peptidyl-threonine modification	5	84630	ENSG00000146216	TTBK1
GO:0048592	eye morphogenesis	5	7482	ENSG00000134245	WNT2B
GO:0014074	response to purine-containing compound	5	10498	ENSG00000142453	CARM1
GO:0035821	modification of morphology or physiology of other organism	5	5340	ENSG00000122194	PLG
GO:0030168	platelet activation	5	89780	ENSG00000154342	WNT3A
GO:1901568	fatty acid derivative metabolic process	5	1559	ENSG00000138109	CYP2C9
GO:0021543	pallium development	5	10642	ENSG00000159217	IGF2BP1
GO:0050770	regulation of axonogenesis	5	89780	ENSG00000154342	WNT3A
GO:0035265	organ growth	5	6909	ENSG00000121068	TBX2
GO:0034728	nucleosome organization	5	8467	ENSG00000153147	SMARCA5
GO:0048736	appendage development	5	6909	ENSG00000121068	TBX2
GO:0050803	regulation of synapse structure or activity	5	57030	ENSG00000104888	SLC17A7
GO:0060173	limb development	5	6909	ENSG00000121068	TBX2
GO:0042594	response to starvation	5	5562	ENSG00000132356	PRKAA1
GO:0006479	protein methylation	5	25895	ENSG00000123427	EEF1AKMT3
GO:0008213	protein alkylation	5	25895	ENSG00000123427	EEF1AKMT3
GO:0061138	morphogenesis of a branching epithelium	5	2247	ENSG00000138685	FGF2
GO:0060348	bone development	5	10498	ENSG00000142453	CARM1
GO:0006338	chromatin remodeling	5	8289	ENSG00000117713	ARID1A
GO:0006333	chromatin assembly or disassembly	5	8467	ENSG00000153147	SMARCA5
GO:0007626	locomotory behavior	5	10882	ENSG00000131094	C1QL1
GO:0015893	drug transport	5	83884	ENSG00000120329	SLC25A2
GO:0001763	morphogenesis of a branching structure	5	2247	ENSG00000138685	FGF2
GO:0007266	Rho protein signal transduction	5	23433	ENSG00000119729	RHOQ
GO:0043393	regulation of protein binding	5	10498	ENSG00000142453	CARM1
GO:0045444	fat cell differentiation	5	84230	ENSG00000171488	LRRC8C
GO:0060560	developmental growth involved in morphogenesis	5	89780	ENSG00000154342	WNT3A
GO:0031424	keratinization	5	3868	ENSG00000186832	KRT16
GO:0043543	protein acylation	5	26038	ENSG00000116254	CHD5
GO:0046777	protein autophosphorylation	5	5595	ENSG00000102882	MAPK3
GO:0007611	learning or memory	5	10882	ENSG00000131094	C1QL1
GO:0003007	heart morphogenesis	5	7547	ENSG00000156925	ZIC3
GO:0007050	cell cycle arrest	5	5565	ENSG00000131791	PRKAB2
GO:0065004	protein-DNA complex assembly	5	6666	ENSG00000177732	SOX12
GO:0042063	gliogenesis	5	8929	ENSG00000109132	PHOX2B
GO:0071383	cellular response to steroid hormone stimulus	5	3169	ENSG00000129514	FOXA1
GO:0060828	regulation of canonical Wnt signaling pathway	5	89780	ENSG00000154342	WNT3A
GO:0001822	kidney development	5	2247	ENSG00000138685	FGF2
GO:0034330	cell junction organization	5	29841	ENSG00000134317	GRHL1
GO:0007548	sex differentiation	5	2295	ENSG00000137273	FOXF2
GO:0042113	B cell activation	5	89780	ENSG00000154342	WNT3A
GO:0050890	cognition	5	10882	ENSG00000131094	C1QL1
GO:0090068	positive regulation of cell cycle process	5	1820	ENSG00000116017	ARID3A
GO:0072001	renal system development	5	2247	ENSG00000138685	FGF2
GO:0030258	lipid modification	5	39	ENSG00000120437	ACAT2
GO:0030522	intracellular receptor signaling pathway	5	3169	ENSG00000129514	FOXA1
GO:0032103	positive regulation of response to external stimulus	5	5340	ENSG00000122194	PLG
GO:0009152	purine ribonucleotide biosynthetic process	5	4882	ENSG00000159899	NPR2
GO:0071103	DNA conformation change	5	8467	ENSG00000153147	SMARCA5
GO:0016236	macroautophagy	5	5562	ENSG00000132356	PRKAA1
GO:0043414	macromolecule methylation	5	25895	ENSG00000123427	EEF1AKMT3
GO:0006164	purine nucleotide biosynthetic process	5	4882	ENSG00000159899	NPR2
GO:0031098	stress-activated protein kinase signaling cascade	5	5585	ENSG00000123143	PKN1
GO:0072330	monocarboxylic acid biosynthetic process	5	63826	ENSG00000167720	SRR
GO:0009260	ribonucleotide biosynthetic process	5	4882	ENSG00000159899	NPR2
GO:0009416	response to light stimulus	5	5145	ENSG00000132915	PDE6A
GO:0072522	purine-containing compound biosynthetic process	5	4882	ENSG00000159899	NPR2
GO:0046390	ribose phosphate biosynthetic process	5	4882	ENSG00000159899	NPR2
GO:0009205	purine ribonucleoside triphosphate metabolic process	5	4694	ENSG00000125356	NDUFA1
GO:0015849	organic acid transport	5	83884	ENSG00000120329	SLC25A2
GO:0046942	carboxylic acid transport	5	83884	ENSG00000120329	SLC25A2
GO:0010506	regulation of autophagy	5	5565	ENSG00000131791	PRKAB2
GO:0071214	cellular response to abiotic stimulus	5	5145	ENSG00000132915	PDE6A
GO:0104004	cellular response to environmental stimulus	5	5145	ENSG00000132915	PDE6A
GO:0008202	steroid metabolic process	5	1559	ENSG00000138109	CYP2C9
GO:0071375	cellular response to peptide hormone stimulus	5	5562	ENSG00000132356	PRKAA1
GO:0009199	ribonucleoside triphosphate metabolic process	5	4694	ENSG00000125356	NDUFA1
GO:0009144	purine nucleoside triphosphate metabolic process	5	4694	ENSG00000125356	NDUFA1
GO:0010631	epithelial cell migration	5	2247	ENSG00000138685	FGF2
GO:0090132	epithelium migration	5	2247	ENSG00000138685	FGF2
GO:0001101	response to acid chemical	5	89780	ENSG00000154342	WNT3A
GO:0006959	humoral immune response	5	5968	ENSG00000172023	REG1B
GO:0090130	tissue migration	5	2247	ENSG00000138685	FGF2
GO:0009141	nucleoside triphosphate metabolic process	5	4694	ENSG00000125356	NDUFA1
GO:0051056	regulation of small GTPase mediated signal transduction	5	23433	ENSG00000119729	RHOQ
GO:0022412	cellular process involved in reproduction in multicellular organism	5	4882	ENSG00000159899	NPR2
GO:0030111	regulation of Wnt signaling pathway	5	89780	ENSG00000154342	WNT3A
GO:0006402	mRNA catabolic process	5	10642	ENSG00000159217	IGF2BP1
GO:0010639	negative regulation of organelle organization	5	2648	ENSG00000108773	KAT2A
GO:0032259	methylation	5	25895	ENSG00000123427	EEF1AKMT3
GO:0048193	Golgi vesicle transport	5	6712	ENSG00000173898	SPTBN2
GO:0009165	nucleotide biosynthetic process	5	4882	ENSG00000159899	NPR2
GO:1901293	nucleoside phosphate biosynthetic process	5	4882	ENSG00000159899	NPR2
GO:0006732	coenzyme metabolic process	5	135293	ENSG00000146281	PM20D2
GO:0006401	RNA catabolic process	5	10642	ENSG00000159217	IGF2BP1
GO:0007015	actin filament organization	5	54509	ENSG00000139725	RHOF
GO:0018205	peptidyl-lysine modification	5	26038	ENSG00000116254	CHD5
GO:0001558	regulation of cell growth	5	57805	ENSG00000158941	CCAR2
GO:0001819	positive regulation of cytokine production	5	89780	ENSG00000154342	WNT3A
GO:0046394	carboxylic acid biosynthetic process	5	63826	ENSG00000167720	SRR
GO:0016053	organic acid biosynthetic process	5	63826	ENSG00000167720	SRR
GO:0051222	positive regulation of protein transport	5	2648	ENSG00000108773	KAT2A
GO:0042391	regulation of membrane potential	5	2906	ENSG00000105464	GRIN2D
GO:0034249	negative regulation of cellular amide metabolic process	5	5562	ENSG00000132356	PRKAA1
GO:0050900	leukocyte migration	5	9057	ENSG00000103064	SLC7A6
GO:0072507	divalent inorganic cation homeostasis	5	2247	ENSG00000138685	FGF2
GO:0016049	cell growth	5	57805	ENSG00000158941	CCAR2
GO:0002521	leukocyte differentiation	5	2648	ENSG00000108773	KAT2A
GO:0043312	neutrophil degranulation	5	54509	ENSG00000139725	RHOF
GO:0030335	positive regulation of cell migration	5	5159	ENSG00000113721	PDGFRB
GO:0002283	neutrophil activation involved in immune response	5	54509	ENSG00000139725	RHOF
GO:0060627	regulation of vesicle-mediated transport	5	89780	ENSG00000154342	WNT3A
GO:0006397	mRNA processing	5	57805	ENSG00000158941	CCAR2
GO:1901615	organic hydroxy compound metabolic process	5	5562	ENSG00000132356	PRKAA1
GO:0042119	neutrophil activation	5	54509	ENSG00000139725	RHOF
GO:0048841	regulation of axon extension involved in axon guidance	4	91584	ENSG00000221866	PLXNA4
GO:0007099	centriole replication	4	1069	ENSG00000147400	CETN2
GO:0048846	axon extension involved in axon guidance	4	91584	ENSG00000221866	PLXNA4
GO:0098534	centriole assembly	4	1069	ENSG00000147400	CETN2
GO:1902284	neuron projection extension involved in neuron projection guidance	4	91584	ENSG00000221866	PLXNA4
GO:0071542	dopaminergic neuron differentiation	4	89780	ENSG00000154342	WNT3A
GO:0001947	heart looping	4	7547	ENSG00000156925	ZIC3
GO:0071242	cellular response to ammonium ion	4	2776	ENSG00000156052	GNAQ
GO:0021872	forebrain generation of neurons	4	2776	ENSG00000156052	GNAQ
GO:0051298	centrosome duplication	4	1069	ENSG00000147400	CETN2
GO:0061371	determination of heart left/right asymmetry	4	7547	ENSG00000156925	ZIC3
GO:0003143	embryonic heart tube morphogenesis	4	7547	ENSG00000156925	ZIC3
GO:0021954	central nervous system neuron development	4	2776	ENSG00000156052	GNAQ
GO:0035019	somatic stem cell population maintenance	4	10736	ENSG00000170577	SIX2
GO:0035050	embryonic heart tube development	4	7547	ENSG00000156925	ZIC3
GO:0072028	nephron morphogenesis	4	2247	ENSG00000138685	FGF2
GO:0050772	positive regulation of axonogenesis	4	91584	ENSG00000221866	PLXNA4
GO:0045844	positive regulation of striated muscle tissue development	4	2247	ENSG00000138685	FGF2
GO:0048636	positive regulation of muscle organ development	4	2247	ENSG00000138685	FGF2
GO:1901863	positive regulation of muscle tissue development	4	2247	ENSG00000138685	FGF2
GO:0030516	regulation of axon extension	4	91584	ENSG00000221866	PLXNA4
GO:0060349	bone morphogenesis	4	10498	ENSG00000142453	CARM1
GO:0060993	kidney morphogenesis	4	2247	ENSG00000138685	FGF2
GO:0072080	nephron tubule development	4	10736	ENSG00000170577	SIX2
GO:0061326	renal tubule development	4	10736	ENSG00000170577	SIX2
GO:0051591	response to cAMP	4	5139	ENSG00000172572	PDE3A
GO:0042752	regulation of circadian rhythm	4	2776	ENSG00000156052	GNAQ
GO:0061387	regulation of extent of cell growth	4	91584	ENSG00000221866	PLXNA4
GO:0001676	long-chain fatty acid metabolic process	4	1559	ENSG00000138109	CYP2C9
GO:0033559	unsaturated fatty acid metabolic process	4	1557	ENSG00000165841	CYP2C19
GO:0006721	terpenoid metabolic process	4	5139	ENSG00000172572	PDE3A
GO:0072009	nephron epithelium development	4	10736	ENSG00000170577	SIX2
GO:0006690	icosanoid metabolic process	4	1557	ENSG00000165841	CYP2C19
GO:0048675	axon extension	4	91584	ENSG00000221866	PLXNA4
GO:0019079	viral genome replication	4	156	ENSG00000173020	GRK2
GO:0007098	centrosome cycle	4	1069	ENSG00000147400	CETN2
GO:0022612	gland morphogenesis	4	89780	ENSG00000154342	WNT3A
GO:1903825	organic acid transmembrane transport	4	83884	ENSG00000120329	SLC25A2
GO:1905039	carboxylic acid transmembrane transport	4	83884	ENSG00000120329	SLC25A2
GO:0055007	cardiac muscle cell differentiation	4	8289	ENSG00000117713	ARID1A
GO:0001704	formation of primary germ layer	4	10736	ENSG00000170577	SIX2
GO:0006720	isoprenoid metabolic process	4	5139	ENSG00000172572	PDE3A
GO:0031023	microtubule organizing center organization	4	1069	ENSG00000147400	CETN2
GO:0014065	phosphatidylinositol 3-kinase signaling	4	677	ENSG00000185650	ZFP36L1
GO:0050921	positive regulation of chemotaxis	4	2247	ENSG00000138685	FGF2
GO:0046683	response to organophosphorus	4	5139	ENSG00000172572	PDE3A
GO:0048565	digestive tract development	4	7547	ENSG00000156925	ZIC3
GO:0061351	neural precursor cell proliferation	4	10642	ENSG00000159217	IGF2BP1
GO:0008584	male gonad development	4	56956	ENSG00000143355	LHX9
GO:0090263	positive regulation of canonical Wnt signaling pathway	4	89780	ENSG00000154342	WNT3A
GO:0010977	negative regulation of neuron projection development	4	89780	ENSG00000154342	WNT3A
GO:0030518	intracellular steroid hormone receptor signaling pathway	4	3169	ENSG00000129514	FOXA1
GO:0046546	development of primary male sexual characteristics	4	56956	ENSG00000143355	LHX9
GO:0009267	cellular response to starvation	4	7482	ENSG00000134245	WNT2B
GO:0072073	kidney epithelium development	4	10736	ENSG00000170577	SIX2
GO:0008277	regulation of G-protein coupled receptor protein signaling pathway	4	156	ENSG00000173020	GRK2
GO:0016202	regulation of striated muscle tissue development	4	2247	ENSG00000138685	FGF2
GO:0035264	multicellular organism growth	4	6712	ENSG00000173898	SPTBN2
GO:0055123	digestive system development	4	7547	ENSG00000156925	ZIC3
GO:1901861	regulation of muscle tissue development	4	2247	ENSG00000138685	FGF2
GO:1902600	proton transmembrane transport	4	154091	ENSG00000146411	SLC2A12
GO:0000187	activation of MAPK activity	4	5562	ENSG00000132356	PRKAA1
GO:0048634	regulation of muscle organ development	4	2247	ENSG00000138685	FGF2
GO:0016331	morphogenesis of embryonic epithelium	4	7482	ENSG00000134245	WNT2B
GO:0019933	cAMP-mediated signaling	4	5139	ENSG00000172572	PDE3A
GO:1901657	glycosyl compound metabolic process	4	129450	ENSG00000162971	TYW5
GO:1990138	neuron projection extension	4	91584	ENSG00000221866	PLXNA4
GO:0048754	branching morphogenesis of an epithelial tube	4	2247	ENSG00000138685	FGF2
GO:0051302	regulation of cell division	4	1069	ENSG00000147400	CETN2
GO:0006475	internal protein amino acid acetylation	4	26038	ENSG00000116254	CHD5
GO:0048015	phosphatidylinositol-mediated signaling	4	677	ENSG00000185650	ZFP36L1
GO:0000077	DNA damage checkpoint	4	10498	ENSG00000142453	CARM1
GO:0019935	cyclic-nucleotide-mediated signaling	4	5139	ENSG00000172572	PDE3A
GO:0046661	male sex differentiation	4	56956	ENSG00000143355	LHX9
GO:0048017	inositol lipid-mediated signaling	4	677	ENSG00000185650	ZFP36L1
GO:1902115	regulation of organelle assembly	4	2648	ENSG00000108773	KAT2A
GO:0008361	regulation of cell size	4	91584	ENSG00000221866	PLXNA4
GO:0016241	regulation of macroautophagy	4	5562	ENSG00000132356	PRKAA1
GO:0050807	regulation of synapse organization	4	8997	ENSG00000160145	KALRN
GO:0009166	nucleotide catabolic process	4	5139	ENSG00000172572	PDE3A
GO:0031345	negative regulation of cell projection organization	4	89780	ENSG00000154342	WNT3A
GO:0048167	regulation of synaptic plasticity	4	2648	ENSG00000108773	KAT2A
GO:0031570	DNA integrity checkpoint	4	10498	ENSG00000142453	CARM1
GO:0070507	regulation of microtubule cytoskeleton organization	4	89780	ENSG00000154342	WNT3A
GO:0030177	positive regulation of Wnt signaling pathway	4	89780	ENSG00000154342	WNT3A
GO:0000910	cytokinesis	4	643	ENSG00000160683	CXCR5
GO:1901292	nucleoside phosphate catabolic process	4	5139	ENSG00000172572	PDE3A
GO:1901796	regulation of signal transduction by p53 class mediator	4	5565	ENSG00000131791	PRKAB2
GO:1905330	regulation of morphogenesis of an epithelium	4	8321	ENSG00000157240	FZD1
GO:0048839	inner ear development	4	89780	ENSG00000154342	WNT3A
GO:0007369	gastrulation	4	10736	ENSG00000170577	SIX2
GO:0010952	positive regulation of peptidase activity	4	89780	ENSG00000154342	WNT3A
GO:0006473	protein acetylation	4	26038	ENSG00000116254	CHD5
GO:0043401	steroid hormone mediated signaling pathway	4	3169	ENSG00000129514	FOXA1
GO:0010001	glial cell differentiation	4	84630	ENSG00000146216	TTBK1
GO:0032886	regulation of microtubule-based process	4	89780	ENSG00000154342	WNT3A
GO:0010389	regulation of G2/M transition of mitotic cell cycle	4	55215	ENSG00000140525	FANCI
GO:0007188	adenylate cyclase-modulating G-protein coupled receptor signaling pathway	4	56246	ENSG00000170262	MRAP
GO:0071229	cellular response to acid chemical	4	112	ENSG00000174233	ADCY6
GO:0030595	leukocyte chemotaxis	4	643	ENSG00000160683	CXCR5
GO:0006323	DNA packaging	4	8347	ENSG00000180596	HIST1H2BC
GO:0031669	cellular response to nutrient levels	4	7482	ENSG00000134245	WNT2B
GO:0043624	cellular protein complex disassembly	4	6712	ENSG00000173898	SPTBN2
GO:0033002	muscle cell proliferation	4	2247	ENSG00000138685	FGF2
GO:0048588	developmental cell growth	4	91584	ENSG00000221866	PLXNA4
GO:0008406	gonad development	4	56956	ENSG00000143355	LHX9
GO:0034404	nucleobase-containing small molecule biosynthetic process	4	5139	ENSG00000172572	PDE3A
GO:0016358	dendrite development	4	10498	ENSG00000142453	CARM1
GO:1902749	regulation of cell cycle G2/M phase transition	4	55215	ENSG00000140525	FANCI
GO:0045137	development of primary sexual characteristics	4	56956	ENSG00000143355	LHX9
GO:0034329	cell junction assembly	4	3861	ENSG00000186847	KRT14
GO:0046434	organophosphate catabolic process	4	5139	ENSG00000172572	PDE3A
GO:0000075	cell cycle checkpoint	4	10498	ENSG00000142453	CARM1
GO:0010821	regulation of mitochondrion organization	4	2648	ENSG00000108773	KAT2A
GO:0000302	response to reactive oxygen species	4	5562	ENSG00000132356	PRKAA1
GO:0009755	hormone-mediated signaling pathway	4	3169	ENSG00000129514	FOXA1
GO:1901991	negative regulation of mitotic cell cycle phase transition	4	10498	ENSG00000142453	CARM1
GO:0031668	cellular response to extracellular stimulus	4	7482	ENSG00000134245	WNT2B
GO:0007187	G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	4	56246	ENSG00000170262	MRAP
GO:0015931	nucleobase-containing compound transport	4	677	ENSG00000185650	ZFP36L1
GO:1901617	organic hydroxy compound biosynthetic process	4	2247	ENSG00000138685	FGF2
GO:0051321	meiotic cell cycle	4	245711	ENSG00000163806	SPDYA
GO:0000086	G2/M transition of mitotic cell cycle	4	55215	ENSG00000140525	FANCI
GO:0032868	response to insulin	4	7352	ENSG00000175564	UCP3
GO:0007162	negative regulation of cell adhesion	4	91584	ENSG00000221866	PLXNA4
GO:1901988	negative regulation of cell cycle phase transition	4	10498	ENSG00000142453	CARM1
GO:0044839	cell cycle G2/M phase transition	4	55215	ENSG00000140525	FANCI
GO:0051403	stress-activated MAPK cascade	4	5585	ENSG00000123143	PKN1
GO:0009895	negative regulation of catabolic process	4	57805	ENSG00000158941	CCAR2
GO:0051258	protein polymerization	4	6712	ENSG00000173898	SPTBN2
GO:0046034	ATP metabolic process	4	5562	ENSG00000132356	PRKAA1
GO:0071356	cellular response to tumor necrosis factor	4	84817	ENSG00000129235	TXNDC17
GO:0034612	response to tumor necrosis factor	4	84817	ENSG00000129235	TXNDC17
GO:0071496	cellular response to external stimulus	4	7482	ENSG00000134245	WNT2B
GO:0070588	calcium ion transmembrane transport	4	89780	ENSG00000154342	WNT3A
GO:0032102	negative regulation of response to external stimulus	4	2247	ENSG00000138685	FGF2
GO:0019058	viral life cycle	4	156	ENSG00000173020	GRK2
GO:0045930	negative regulation of mitotic cell cycle	4	10498	ENSG00000142453	CARM1
GO:0006066	alcohol metabolic process	4	5562	ENSG00000132356	PRKAA1
GO:0070371	ERK1 and ERK2 cascade	4	2247	ENSG00000138685	FGF2
GO:0006909	phagocytosis	4	2220	ENSG00000160339	FCN2
GO:0030098	lymphocyte differentiation	4	4063	ENSG00000122224	LY9
GO:0050804	modulation of chemical synaptic transmission	4	2648	ENSG00000108773	KAT2A
GO:0099177	regulation of trans-synaptic signaling	4	2648	ENSG00000108773	KAT2A
GO:0051271	negative regulation of cellular component movement	4	89780	ENSG00000154342	WNT3A
GO:0006869	lipid transport	4	57198	ENSG00000143515	ATP8B2
GO:0002237	response to molecule of bacterial origin	4	63826	ENSG00000167720	SRR
GO:0040013	negative regulation of locomotion	4	89780	ENSG00000154342	WNT3A
GO:0050678	regulation of epithelial cell proliferation	4	89780	ENSG00000154342	WNT3A
GO:0007059	chromosome segregation	4	55207	ENSG00000134108	ARL8B
GO:0060271	cilium assembly	4	1069	ENSG00000147400	CETN2
GO:0010876	lipid localization	4	57198	ENSG00000143515	ATP8B2
GO:0044782	cilium organization	4	1069	ENSG00000147400	CETN2
GO:0070482	response to oxygen levels	4	7352	ENSG00000175564	UCP3
GO:2001233	regulation of apoptotic signaling pathway	4	80237	ENSG00000128886	ELL3
GO:0051604	protein maturation	4	4325	ENSG00000156103	MMP16
GO:0043900	regulation of multi-organism process	4	4882	ENSG00000159899	NPR2
GO:0030099	myeloid cell differentiation	4	2038	ENSG00000166947	EPB42
GO:0050673	epithelial cell proliferation	4	89780	ENSG00000154342	WNT3A
GO:0000280	nuclear division	4	245711	ENSG00000163806	SPDYA
GO:0006605	protein targeting	4	11337	ENSG00000170296	GABARAP
GO:0006874	cellular calcium ion homeostasis	4	2247	ENSG00000138685	FGF2
GO:0044282	small molecule catabolic process	4	135293	ENSG00000146281	PM20D2
GO:0055074	calcium ion homeostasis	4	2247	ENSG00000138685	FGF2
GO:0008380	RNA splicing	4	57805	ENSG00000158941	CCAR2
GO:0043254	regulation of protein complex assembly	4	6712	ENSG00000173898	SPTBN2
GO:0052547	regulation of peptidase activity	4	89780	ENSG00000154342	WNT3A
GO:0017148	negative regulation of translation	4	10642	ENSG00000159217	IGF2BP1
GO:0002791	regulation of peptide secretion	4	8997	ENSG00000160145	KALRN
GO:0048285	organelle fission	4	245711	ENSG00000163806	SPDYA
GO:0051249	regulation of lymphocyte activation	4	89780	ENSG00000154342	WNT3A
GO:0072503	cellular divalent inorganic cation homeostasis	4	2247	ENSG00000138685	FGF2
GO:0016458	gene silencing	4	55051	ENSG00000119720	NRDE2
GO:0062012	regulation of small molecule metabolic process	4	5562	ENSG00000132356	PRKAA1
GO:1902287	semaphorin-plexin signaling pathway involved in axon guidance	3	5361	ENSG00000114554	PLXNA1
GO:2000047	regulation of cell-cell adhesion mediated by cadherin	3	89780	ENSG00000154342	WNT3A
GO:1902285	semaphorin-plexin signaling pathway involved in neuron projection guidance	3	5361	ENSG00000114554	PLXNA1
GO:0010455	positive regulation of cell fate commitment	3	89780	ENSG00000154342	WNT3A
GO:0048486	parasympathetic nervous system development	3	91584	ENSG00000221866	PLXNA4
GO:0008045	motor neuron axon guidance	3	5361	ENSG00000114554	PLXNA1
GO:1903077	negative regulation of protein localization to plasma membrane	3	56246	ENSG00000170262	MRAP
GO:0095500	acetylcholine receptor signaling pathway	3	156	ENSG00000173020	GRK2
GO:1903831	signal transduction involved in cellular response to ammonium ion	3	156	ENSG00000173020	GRK2
GO:1904376	negative regulation of protein localization to cell periphery	3	56246	ENSG00000170262	MRAP
GO:1905144	response to acetylcholine	3	156	ENSG00000173020	GRK2
GO:1905145	cellular response to acetylcholine	3	156	ENSG00000173020	GRK2
GO:0048596	embryonic camera-type eye morphogenesis	3	2295	ENSG00000137273	FOXF2
GO:0021846	cell proliferation in forebrain	3	5455	ENSG00000198914	POU3F3
GO:0019098	reproductive behavior	3	4808	ENSG00000177551	NHLH2
GO:1905476	negative regulation of protein localization to membrane	3	56246	ENSG00000170262	MRAP
GO:0071526	semaphorin-plexin signaling pathway	3	5361	ENSG00000114554	PLXNA1
GO:0010863	positive regulation of phospholipase C activity	3	2776	ENSG00000156052	GNAQ
GO:0044331	cell-cell adhesion mediated by cadherin	3	89780	ENSG00000154342	WNT3A
GO:0048048	embryonic eye morphogenesis	3	2295	ENSG00000137273	FOXF2
GO:1900274	regulation of phospholipase C activity	3	2776	ENSG00000156052	GNAQ
GO:0010453	regulation of cell fate commitment	3	89780	ENSG00000154342	WNT3A
GO:0016572	histone phosphorylation	3	5562	ENSG00000132356	PRKAA1
GO:0031076	embryonic camera-type eye development	3	2295	ENSG00000137273	FOXF2
GO:0045616	regulation of keratinocyte differentiation	3	677	ENSG00000185650	ZFP36L1
GO:0048483	autonomic nervous system development	3	91584	ENSG00000221866	PLXNA4
