query	subject	evalue	alnlength	identity	identical	mismatches	qframe	sframe
CCDS73347.1|Hs108|chr11	CCDS8230.1|Hs108|chr11	0	55	96.364	53	2	1	2
CCDS73431.1|Hs108|chr12	CCDS8573.1|Hs108|chr12	0	96	98.958	95	1	-3	-2
CCDS73431.1|Hs108|chr12	CCDS8573.1|Hs108|chr12	1.16e-177	96	98.958	95	1	3	1
CCDS73752.1|Hs108|chr15	CCDS55972.1|Hs108|chr15	0	54	94.444	51	3	-3	-1
CCDS73921.1|Hs108|chr16	CCDS58491.1|Hs108|chr16	7.91e-59	50	98	49	1	1	2
CCDS73925.1|Hs108|chr16	CCDS45547.2|Hs108|chr16	4.68e-27	62	98.387	61	1	2	3
CCDS74151.1|Hs108|chr17	CCDS11704.1|Hs108|chr17	3.09e-146	84	98.81	83	1	-1	-2
CCDS74151.1|Hs108|chr17	CCDS74149.1|Hs108|chr17	2.39e-143	84	98.81	83	1	-1	-2
CCDS74176.1|Hs108|chr17	CCDS11786.1|Hs108|chr17	4.81e-174	84	100	84	0	-3	-1
CCDS74176.1|Hs108|chr17	CCDS11786.1|Hs108|chr17	5.86e-147	84	100	84	0	-1	-2
CCDS74176.1|Hs108|chr17	CCDS11786.1|Hs108|chr17	4.4e-141	84	100	84	0	2	1
CCDS74176.1|Hs108|chr17	CCDS59301.1|Hs108|chr17	2.96e-143	82	96.341	79	3	-3	-1
CCDS74180.1|Hs108|chr17	CCDS11789.1|Hs108|chr17	9.28e-48	51	100	51	0	2	1
CCDS74180.1|Hs108|chr17	CCDS11789.1|Hs108|chr17	5.06e-45	51	100	51	0	-1	-2
CCDS74199.1|Hs108|chr18	CCDS82243.1|Hs108|chr18	0	56	98.214	55	1	-1	-3
CCDS74199.1|Hs108|chr18	CCDS32803.1|Hs108|chr18	0	56	98.214	55	1	-1	-3
CCDS74241.1|Hs108|chr19	CCDS12037.1|Hs108|chr19	1.11e-82	58	100	58	0	2	1
CCDS74271.1|Hs108|chr19	CCDS74272.1|Hs108|chr19	0	55	90.909	50	5	2	1
CCDS74272.1|Hs108|chr19	CCDS12172.1|Hs108|chr19	0	50	100	50	0	-2	-1
CCDS74272.1|Hs108|chr19	CCDS12172.1|Hs108|chr19	0	50	100	50	0	2	3
CCDS74272.1|Hs108|chr19	CCDS12172.1|Hs108|chr19	0	50	100	50	0	3	1
CCDS74272.1|Hs108|chr19	CCDS12172.1|Hs108|chr19	0	50	100	50	0	-1	-3
CCDS74272.1|Hs108|chr19	CCDS12172.1|Hs108|chr19	0	50	100	50	0	-3	-2
CCDS74272.1|Hs108|chr19	CCDS74271.1|Hs108|chr19	0	50	100	50	0	-2	-1
CCDS74272.1|Hs108|chr19	CCDS74271.1|Hs108|chr19	0	50	100	50	0	2	3
CCDS74272.1|Hs108|chr19	CCDS74271.1|Hs108|chr19	0	50	100	50	0	3	1
CCDS74272.1|Hs108|chr19	CCDS74271.1|Hs108|chr19	0	50	100	50	0	-1	-3
CCDS74272.1|Hs108|chr19	CCDS74271.1|Hs108|chr19	0	50	100	50	0	-3	-2
CCDS74541.1|Hs108|chr2	CCDS74542.1|Hs108|chr2	7.05e-68	63	100	63	0	-2	-3
CCDS74541.1|Hs108|chr2	CCDS74542.1|Hs108|chr2	6.09e-63	63	100	63	0	1	3
CCDS74541.1|Hs108|chr2	CCDS74542.1|Hs108|chr2	2.69e-61	63	100	63	0	-1	-2
CCDS74541.1|Hs108|chr2	CCDS74542.1|Hs108|chr2	9.01e-44	63	100	63	0	-3	-1
CCDS74542.1|Hs108|chr2	CCDS74541.1|Hs108|chr2	3.07e-66	63	100	63	0	-3	-2
CCDS74542.1|Hs108|chr2	CCDS74541.1|Hs108|chr2	1.54e-62	63	100	63	0	3	1
CCDS74542.1|Hs108|chr2	CCDS74541.1|Hs108|chr2	1.76e-60	63	100	63	0	-2	-1
CCDS74542.1|Hs108|chr2	CCDS74541.1|Hs108|chr2	2.29e-43	63	100	63	0	-1	-3
CCDS74574.1|Hs108|chr2	CCDS2162.1|Hs108|chr2	7.11e-108	63	100	63	0	-3	-2
CCDS74574.1|Hs108|chr2	CCDS33286.1|Hs108|chr2	8.85e-107	63	100	63	0	-3	-2
CCDS74577.1|Hs108|chr2	CCDS46413.1|Hs108|chr2	2.28e-111	74	100	74	0	-1	-3
CCDS74577.1|Hs108|chr2	CCDS46413.1|Hs108|chr2	6.25e-108	74	100	74	0	1	2
CCDS74577.1|Hs108|chr2	CCDS46413.1|Hs108|chr2	1.84e-94	74	100	74	0	-2	-1
CCDS74577.1|Hs108|chr2	CCDS58730.1|Hs108|chr2	1.4e-94	77	96.104	74	3	-2	-1
CCDS74750.1|Hs108|chr20	CCDS13524.1|Hs108|chr20	2.79e-78	61	96.721	59	2	-1	-2
CCDS74796.1|Hs108|chr21	CCDS13673.1|Hs108|chr21	0	91	86.813	79	12	1	3
CCDS74812.1|Hs108|chr22	CCDS13746.1|Hs108|chr22	1.35e-80	53	100	53	0	3	2
CCDS74812.1|Hs108|chr22	CCDS13746.1|Hs108|chr22	9.37e-77	53	100	53	0	1	3
CCDS74812.1|Hs108|chr22	CCDS13746.1|Hs108|chr22	7.91e-61	53	100	53	0	-3	-1
CCDS74812.1|Hs108|chr22	CCDS13746.1|Hs108|chr22	1.26e-52	53	100	53	0	-1	-2
CCDS74814.1|Hs108|chr22	CCDS13746.1|Hs108|chr22	7.25e-39	54	100	54	0	-1	-2
CCDS74828.1|Hs108|chr22	CCDS13818.1|Hs108|chr22	0	67	100	67	0	-2	-1
CCDS74828.1|Hs108|chr22	CCDS13818.1|Hs108|chr22	0	67	100	67	0	2	3
CCDS74828.1|Hs108|chr22	CCDS46673.1|Hs108|chr22	0	67	100	67	0	-2	-1
CCDS74828.1|Hs108|chr22	CCDS46673.1|Hs108|chr22	0	67	100	67	0	2	3
CCDS74954.1|Hs108|chr3	CCDS2889.1|Hs108|chr3	0	62	100	62	0	1	3
CCDS74954.1|Hs108|chr3	CCDS2889.1|Hs108|chr3	0	62	100	62	0	-2	-3
CCDS75142.1|Hs108|chr4	CCDS56334.1|Hs108|chr4	8.46e-27	50	96	48	2	-2	-3
CCDS75173.1|Hs108|chr4	CCDS75174.1|Hs108|chr4	0	57	100	57	0	1	3
CCDS75173.1|Hs108|chr4	CCDS75174.1|Hs108|chr4	0	57	100	57	0	3	2
CCDS75173.1|Hs108|chr4	CCDS75174.1|Hs108|chr4	0	57	100	57	0	-3	-1
CCDS75173.1|Hs108|chr4	CCDS75174.1|Hs108|chr4	0	57	100	57	0	-2	-3
CCDS75173.1|Hs108|chr4	CCDS75174.1|Hs108|chr4	0	57	100	57	0	-1	-2
CCDS75173.1|Hs108|chr4	CCDS3662.1|Hs108|chr4	0	57	100	57	0	1	3
CCDS75173.1|Hs108|chr4	CCDS3662.1|Hs108|chr4	0	57	100	57	0	3	2
CCDS75173.1|Hs108|chr4	CCDS3662.1|Hs108|chr4	0	57	100	57	0	-3	-1
CCDS75173.1|Hs108|chr4	CCDS3662.1|Hs108|chr4	0	57	100	57	0	-2	-3
CCDS75173.1|Hs108|chr4	CCDS3662.1|Hs108|chr4	0	57	100	57	0	-1	-2
CCDS75174.1|Hs108|chr4	CCDS75173.1|Hs108|chr4	0	57	100	57	0	3	1
CCDS75174.1|Hs108|chr4	CCDS75173.1|Hs108|chr4	0	57	100	57	0	-3	-2
CCDS75232.1|Hs108|chr5	CCDS43308.1|Hs108|chr5	2.37e-151	59	96.61	57	2	2	1
CCDS75232.1|Hs108|chr5	CCDS3901.1|Hs108|chr5	2.75e-151	59	96.61	57	2	2	1
CCDS75468.1|Hs108|chr6	CCDS4940.2|Hs108|chr6	0	74	95.946	71	3	3	1
CCDS75470.1|Hs108|chr6	CCDS4951.1|Hs108|chr6	1.22e-175	93	100	93	0	2	1
CCDS75470.1|Hs108|chr6	CCDS4951.1|Hs108|chr6	1.09e-171	93	100	93	0	-3	-1
CCDS75470.1|Hs108|chr6	CCDS56433.1|Hs108|chr6	6.72e-175	93	100	93	0	2	1
CCDS75470.1|Hs108|chr6	CCDS56433.1|Hs108|chr6	2.44e-169	93	100	93	0	-3	-1
CCDS75498.1|Hs108|chr6	CCDS5055.1|Hs108|chr6	4e-55	56	100	56	0	-2	-1
CCDS75498.1|Hs108|chr6	CCDS5055.1|Hs108|chr6	2.41e-53	56	100	56	0	1	2
CCDS75498.1|Hs108|chr6	CCDS5055.1|Hs108|chr6	7.04e-51	56	100	56	0	-1	-3
CCDS75498.1|Hs108|chr6	CCDS69159.1|Hs108|chr6	2.43e-33	56	100	56	0	1	2
CCDS75498.1|Hs108|chr6	CCDS69159.1|Hs108|chr6	8.68e-33	56	100	56	0	-2	-1
CCDS75498.1|Hs108|chr6	CCDS69159.1|Hs108|chr6	2.08e-31	56	100	56	0	-1	-3
CCDS75631.1|Hs108|chr7	CCDS5629.1|Hs108|chr7	0	76	100	76	0	-2	-1
CCDS75631.1|Hs108|chr7	CCDS5629.1|Hs108|chr7	0	76	100	76	0	-3	-2
CCDS75631.1|Hs108|chr7	CCDS5629.1|Hs108|chr7	0	76	100	76	0	3	1
CCDS75631.1|Hs108|chr7	CCDS75632.1|Hs108|chr7	0	76	100	76	0	-2	-1
CCDS75631.1|Hs108|chr7	CCDS75632.1|Hs108|chr7	0	76	100	76	0	-3	-2
CCDS75631.1|Hs108|chr7	CCDS75632.1|Hs108|chr7	0	76	100	76	0	3	1
CCDS75643.1|Hs108|chr7	CCDS5714.1|Hs108|chr7	4.05e-126	66	81.818	54	12	-3	-1
CCDS75669.1|Hs108|chr7	CCDS5858.1|Hs108|chr7	0	54	100	54	0	-1	-3
CCDS75680.1|Hs108|chr7	CCDS64806.1|Hs108|chr7	1.5e-167	141	97.163	137	4	-1	-3
CCDS75974.1|Hs108|chrX	CCDS75973.1|Hs108|chrX	1.08e-77	52	98.077	51	1	2	1
CCDS75974.1|Hs108|chrX	CCDS65254.1|Hs108|chrX	1.12e-77	52	98.077	51	1	2	1
CCDS75987.1|Hs108|chrX	CCDS14356.1|Hs108|chrX	6.65e-46	90	97.778	88	2	1	2
CCDS75995.1|Hs108|chrX	CCDS14432.1|Hs108|chrX	1.47e-82	71	100	71	0	3	1
CCDS76039.1|Hs108|chrX	CCDS55518.1|Hs108|chrX	0	80	100	80	0	-1	-2
CCDS76284.1|Hs108|chr10	CCDS7109.1|Hs108|chr10	3.46e-22	65	87.692	57	8	-1	-3
CCDS76395.1|Hs108|chr11	CCDS7900.1|Hs108|chr11	4.11e-106	82	97.561	80	2	2	1
CCDS76395.1|Hs108|chr11	CCDS44571.1|Hs108|chr11	1.31e-76	82	97.561	80	2	2	1
CCDS76407.1|Hs108|chr11	CCDS53635.1|Hs108|chr11	0	53	100	53	0	1	2
CCDS76407.1|Hs108|chr11	CCDS7969.1|Hs108|chr11	0	53	100	53	0	1	2
CCDS76415.1|Hs108|chr11	CCDS8023.2|Hs108|chr11	0	63	100	63	0	1	3
CCDS76609.1|Hs108|chr12	CCDS9206.1|Hs108|chr12	2.77e-39	90	86.667	78	12	3	1
CCDS76691.1|Hs108|chr14	CCDS9768.1|Hs108|chr14	2.11e-107	61	95.082	58	3	-2	-3
CCDS76855.1|Hs108|chr16	CCDS76856.1|Hs108|chr16	1.99e-84	68	100	68	0	3	1
CCDS76855.1|Hs108|chr16	CCDS76856.1|Hs108|chr16	2.71e-80	68	100	68	0	-2	-1
CCDS76855.1|Hs108|chr16	CCDS76856.1|Hs108|chr16	8.36e-75	68	100	68	0	2	3
CCDS76855.1|Hs108|chr16	CCDS76856.1|Hs108|chr16	1.03e-40	68	100	68	0	1	2
CCDS76876.1|Hs108|chr16	CCDS76877.1|Hs108|chr16	2.13e-165	58	98.276	57	1	3	1
CCDS76877.1|Hs108|chr16	CCDS10781.2|Hs108|chr16	6.71e-174	58	98.276	57	1	1	3
CCDS76877.1|Hs108|chr16	CCDS76876.1|Hs108|chr16	1.39e-165	58	98.276	57	1	1	3
CCDS77397.1|Hs108|chr2	CCDS1744.1|Hs108|chr2	6.26e-49	65	100	65	0	2	3
CCDS77667.1|Hs108|chr22	CCDS13883.1|Hs108|chr22	4.54e-75	64	100	64	0	-1	-2
CCDS77667.1|Hs108|chr22	CCDS14264.1|Hs108|chrX	1.28e-48	63	84.127	53	10	2	1
CCDS77682.1|Hs108|chr22	CCDS77683.1|Hs108|chr22	1.15e-60	58	96.552	56	2	2	3
CCDS77683.1|Hs108|chr22	CCDS14025.1|Hs108|chr22	7.61e-59	58	96.552	56	2	3	2
CCDS77683.1|Hs108|chr22	CCDS77682.1|Hs108|chr22	7.62e-59	58	96.552	56	2	3	2
CCDS77733.1|Hs108|chr3	CCDS2763.1|Hs108|chr3	6.96e-110	101	99.01	100	1	-1	-3
CCDS77733.1|Hs108|chr3	CCDS77734.1|Hs108|chr3	6.96e-110	101	99.01	100	1	-1	-3
CCDS77734.1|Hs108|chr3	CCDS77733.1|Hs108|chr3	8.31e-110	101	99.01	100	1	-3	-1
CCDS77867.1|Hs108|chr3	CCDS3265.1|Hs108|chr3	3.31e-159	129	100	129	0	-1	-2
CCDS77867.1|Hs108|chr3	CCDS54693.1|Hs108|chr3	1.34e-150	129	100	129	0	-1	-2
CCDS77887.1|Hs108|chr4	CCDS33937.1|Hs108|chr4	0	82	97.561	80	2	-1	-2
CCDS77887.1|Hs108|chr4	CCDS33936.1|Hs108|chr4	0	82	97.561	80	2	-1	-2
CCDS78455.1|Hs108|chr9	CCDS78456.1|Hs108|chr9	1.9e-87	129	96.899	125	4	2	3
CCDS78456.1|Hs108|chr9	CCDS78455.1|Hs108|chr9	9.05e-102	124	100	124	0	2	1
CCDS78456.1|Hs108|chr9	CCDS78455.1|Hs108|chr9	1.78e-82	124	100	124	0	1	3
CCDS78456.1|Hs108|chr9	CCDS6992.1|Hs108|chr9	6.57e-80	65	95.385	62	3	2	1
CCDS81261.1|Hs108|chr1	CCDS132.1|Hs108|chr1	2.98e-142	125	100	125	0	-3	-1
CCDS81261.1|Hs108|chr1	CCDS132.1|Hs108|chr1	1.17e-109	125	100	125	0	-1	-2
CCDS81389.1|Hs108|chr1	CCDS1207.1|Hs108|chr1	0	72	94.444	68	4	3	1
CCDS81517.1|Hs108|chr10	CCDS7629.1|Hs108|chr10	0	78	91.026	71	7	2	3
CCDS81812.1|Hs108|chr14	CCDS9768.1|Hs108|chr14	7.44e-75	61	95.082	58	3	-2	-3
CCDS81830.1|Hs108|chr14	CCDS9867.1|Hs108|chr14	0	66	100	66	0	-1	-3
CCDS81830.1|Hs108|chr14	CCDS9867.1|Hs108|chr14	0	66	100	66	0	1	2
CCDS81830.1|Hs108|chr14	CCDS9867.1|Hs108|chr14	0	66	100	66	0	2	3
CCDS81938.1|Hs108|chr16	CCDS81939.1|Hs108|chr16	3.39e-114	57	100	57	0	-1	-3
CCDS81938.1|Hs108|chr16	CCDS45396.1|Hs108|chr16	5.43e-113	55	96.364	53	2	-2	-3
CCDS81939.1|Hs108|chr16	CCDS81938.1|Hs108|chr16	3.13e-114	57	100	57	0	-3	-1
CCDS81940.1|Hs108|chr16	CCDS81938.1|Hs108|chr16	5.52e-82	63	90.476	57	6	-2	-1
CCDS81968.1|Hs108|chr16	CCDS45443.1|Hs108|chr16	0	262	97.328	255	7	1	3
CCDS82085.1|Hs108|chr17	CCDS11202.1|Hs108|chr17	8.22e-106	63	98.413	62	1	3	1
CCDS82096.1|Hs108|chr17	CCDS54101.1|Hs108|chr17	1.04e-36	62	96.774	60	2	-3	-1
CCDS82096.1|Hs108|chr17	CCDS58536.1|Hs108|chr17	7.56e-29	51	96.078	49	2	-1	-2
CCDS82207.1|Hs108|chr17	CCDS45626.1|Hs108|chr17	1.89e-163	91	85.714	78	13	3	1
CCDS82231.1|Hs108|chr17	CCDS42402.1|Hs108|chr17	0	134	100	134	0	-1	-2
CCDS82231.1|Hs108|chr17	CCDS42402.1|Hs108|chr17	0	134	100	134	0	1	3
CCDS82243.1|Hs108|chr18	CCDS74199.1|Hs108|chr18	0	56	98.214	55	1	-3	-1
CCDS82371.1|Hs108|chr19	CCDS12694.1|Hs108|chr19	2.42e-124	55	100	55	0	-1	-2
CCDS82429.1|Hs108|chr2	CCDS42661.1|Hs108|chr2	1.51e-118	173	100	173	0	-1	-2
CCDS82588.1|Hs108|chr20	CCDS13000.2|Hs108|chr20	5.35e-175	103	100	103	0	-2	-1
CCDS82588.1|Hs108|chr20	CCDS12998.1|Hs108|chr20	4.49e-175	103	100	103	0	-2	-1
CCDS82600.1|Hs108|chr20	CCDS13131.1|Hs108|chr20	4.61e-150	60	96.667	58	2	2	1
CCDS82619.1|Hs108|chr20	CCDS13336.1|Hs108|chr20	7.58e-84	82	93.902	77	5	2	3
CCDS82619.1|Hs108|chr20	CCDS13336.1|Hs108|chr20	6.62e-79	82	93.902	77	5	-1	-3
CCDS82638.1|Hs108|chr20	CCDS13536.1|Hs108|chr20	4.23e-114	118	100	118	0	3	2
CCDS82698.1|Hs108|chr22	CCDS13814.2|Hs108|chr22	2.89e-90	69	95.652	66	3	2	3
CCDS82837.1|Hs108|chr3	CCDS54639.1|Hs108|chr3	0	60	100	60	0	-3	-1
